,folio,line,type,word,pre_text,after_text,position
1122,046v,N021,#snorm,e-s-,e,,final
1123,047r,N004,#snorm,da-s-,da,,final
1124,047r,N004,#snorm,da-s-,da,,final
1125,047r,N007,#snorm,al-s-,al,,final
1126,047r,N013,#snorm,da-s-,da,,final
1127,047r,N015,#snorm,da-s-,da,,final
1128,047r,N021,#snorm,da-s-,da,,final
1129,047r,N022,#snorm,da-s-,da,,final
1130,047r,N022,#snorm,da-s-,da,,final
1131,047v,N002,#snorm,kalb-s-,kalb,,final
1132,047v,N004,#snorm,-S-peck,,peck,initial
1133,047v,N007,#snorm,e-s-,e,,final
1134,047v,N013,#snorm,ferib-s-,ferib,,final
1135,047v,N013,#snorm,da-s-,da,,final
1136,047v,N021,#snorm,verib|s|-s-,verib|s|,,final
1137,047v,N022,#snorm,leg-s-,leg,,final
1138,047v,N023,#snorm,gew=|s|-s-,gew=|s|,,final
1139,048r,N001,#snorm,verib-s-,verib,,final
1140,048r,N007,#snorm,|s|to-s-,|s|to,,final
1141,048r,N008,#snorm,-S-o,,o,initial
1142,048r,N012,#snorm,da-s-,da,,final
1143,048r,N012,#snorm,e-s-,e,,final
1144,048r,N012,#snorm,al-s-,al,,final
1145,048r,N014,#snorm,|s|to-s-,|s|to,,final
1146,048r,N018,#snorm,da-s-,da,,final
1147,048r,N019,#snorm,da-s-,da,,final
1148,048r,N021,#snorm,hack-s-,hack,,final
1149,048r,N021,#snorm,al-s-,al,,final
1150,048v,N001,#snorm,e-s-,e,,final
1151,048v,N002,#snorm,pfeffer-s-,pfeffer,,final
1152,048v,N002,#snorm,mache-s-,mache,,final
1153,048v,N004,#snorm,flei|s|chmue-s-,flei|s|chmue,,final
1154,048v,N008,#snorm,wei-s-,wei,,final
1155,048v,N010,#snorm,e-s-,e,,final
1156,048v,N013,#snorm,al-s-,al,,final
1157,048v,N015,#snorm,e-s-,e,,final
1158,048v,N016,#snorm,e-s-,e,,final
1159,049r,N007,#snorm,al-s-,al,,final
1160,049r,N017,#snorm,au|s|-s-,au|s|,,final
1161,049r,N019,#snorm,da-s-,da,,final
1162,049v,N002,#snorm,da-s-,da,,final
1163,049v,N003,#snorm,e-s-,e,,final
1164,049v,N004,#snorm,e-s-,e,,final
1165,049v,N005,#snorm,e-s-,e,,final
1166,049v,N006,#snorm,ettwa-s-,ettwa,,final
1167,049v,N007,#snorm,mach-s-,mach,,final
1168,049v,N008,#snorm,wa|s|-s-er,wa|s|,er,medial
1169,049v,N008,#snorm,da-s-,da,,final
1170,049v,N009,#snorm,de-s-,de,,final
1171,049v,N009,#snorm,morgen-s-,morgen,,final
1172,049v,N010,#snorm,au-s-,au,,final
1173,049v,N010,#snorm,wa|s|-s-er,wa|s|,er,medial
1174,049v,N011,#snorm,ander-s-,ander,,final
1175,049v,N011,#snorm,wa|s|-s-er,wa|s|,er,medial
1176,049v,N013,#snorm,da-s-,da,,final
1177,049v,N014,#snorm,-S-o,,o,initial
1178,049v,N014,#snorm,da-s-,da,,final
1179,049v,N016,#snorm,da-s-,da,,final
1180,049v,N016,#snorm,e-s-,e,,final
1181,049v,N017,#snorm,-S-o,,o,initial
1182,049v,N019,#snorm,mu-s-cat,mu,cat,medial
1183,049v,N019,#snorm,e-s-,e,,final
1184,049v,N020,#snorm,da-s-,da,,final
1185,049v,N020,#snorm,alle-s-,alle,,final
1186,049v,N022,#snorm,e-s-,e,,final
1187,050r,N001,#snorm,e-s-,e,,final
1188,050r,N002,#snorm,e-s-,e,,final
1189,050r,N002,#snorm,da-s-,da,,final
1190,050r,N003,#snorm,e-s-,e,,final
1191,050r,N005,#snorm,-S-o,,o,initial
1192,050r,N009,#snorm,prott-s-,prott,,final
1193,050r,N010,#snorm,da-s-,da,,final
1194,050r,N015,#snorm,da-s-,da,,final
1195,050r,N016,#snorm,e-s-,e,,final
1196,050r,N016,#snorm,da-s-,da,,final
1197,050r,N017,#snorm,e-s-,e,,final
1198,050r,N018,#snorm,e-s-,e,,final
1199,050r,N021,#snorm,eir-s-,eir,,final
1200,050v,N002,#snorm,-S-o,,o,initial
1201,050v,N003,#snorm,da-s-,da,,final
1202,050v,N006,#snorm,da-s-,da,,final
1203,050v,N007,#snorm,da-s-,da,,final
1204,050v,N007,#snorm,l-s-,l,,final
1205,050v,N008,#snorm,|s|treich-s-,|s|treich,,final
1206,050v,N009,#snorm,da-s-,da,,final
1207,050v,N009,#snorm,da-s-,da,,final
1208,050v,N011,#snorm,da-s-,da,,final
1209,050v,N012,#snorm,e-s-,e,,final
1210,050v,N012,#snorm,da-s-,da,,final
1211,050v,N013,#snorm,e-s-,e,,final
1212,050v,N013,#snorm,da-s-,da,,final
1213,050v,N015,#snorm,al-s-,al,,final
1214,050v,N016,#snorm,welig-s-,welig,,final
1215,050v,N016,#snorm,da-s-,da,,final
1216,050v,N017,#snorm,e-s-,e,,final
1217,050v,N019,#snorm,da-s-,da,,final
1218,051r,N004,#snorm,waich-s-,waich,,final
1219,051r,N005,#snorm,e-s-,e,,final
1220,051r,N008,#snorm,e-s-,e,,final
1221,051r,N008,#snorm,da-s-,da,,final
1222,051r,N009,#snorm,|s|treych-s-,|s|treych,,final
1223,051r,N010,#snorm,e-s-,e,,final
1224,051r,N010,#snorm,wei-s-,wei,,final
1225,051r,N010,#snorm,mer-s-,mer,,final
1226,051r,N011,#snorm,e-s-,e,,final
1227,051r,N012,#snorm,e-s-,e,,final
1228,051r,N013,#snorm,mu-s-ca,mu,ca,medial
1229,051r,N013,#snorm,da-s-,da,,final
1230,051r,N013,#snorm,e-s-,e,,final
1231,051r,N015,#snorm,da-s-,da,,final
1232,051r,N016,#snorm,da-s-,da,,final
1233,051r,N017,#snorm,da-s-,da,,final
1234,051r,N018,#snorm,da-s-,da,,final
1235,051r,N018,#snorm,da-s-,da,,final
1236,051r,N019,#snorm,dar-s-,dar,,final
1237,051r,N019,#snorm,e-s-,e,,final
1238,051v,N001,#snorm,e-s-,e,,final
1239,051v,N003,#snorm,gew-s-,gew,,final
1240,051v,N003,#snorm,da-s-,da,,final
1241,051v,N003,#snorm,da-s-,da,,final
1242,051v,N004,#snorm,da-s-,da,,final
1243,051v,N005,#snorm,e-s-,e,,final
1244,051v,N006,#snorm,e-s-,e,,final
1245,051v,N008,#snorm,da-s-,da,,final
1246,051v,N010,#snorm,da-s-,da,,final
1247,051v,N010,#snorm,da-s-,da,,final
1248,051v,N011,#snorm,e-s-,e,,final
1249,051v,N011,#snorm,da-s-,da,,final
1250,051v,N011,#snorm,e-s-,e,,final
1251,051v,N013,#snorm,da-s-,da,,final
1252,051v,N014,#snorm,da-s-,da,,final
1253,051v,N014,#snorm,hal-s-,hal,,final
1254,051v,N014,#snorm,al-s-,al,,final
1255,051v,N015,#snorm,e-s-+,e,+,medial
1256,051v,N017,#snorm,e-s-,e,,final
1257,051v,N018,#snorm,hal-s-,hal,,final
1258,051v,N018,#snorm,da-s-,da,,final
1259,051v,N018,#snorm,e-s-,e,,final
1260,051v,N019,#snorm,-S-nell,,nell,initial
1261,051v,N019,#snorm,e-s-,e,,final
1262,052r,N007,#snorm,al-s-,al,,final
1263,052r,N011,#snorm,e-s-,e,,final
1264,052r,N011,#snorm,-S-o,,o,initial
1265,052r,N012,#snorm,man-s-,man,,final
1266,052r,N013,#snorm,pachen-s-,pachen,,final
1267,052r,N016,#snorm,al-s-,al,,final
1268,052r,N016,#snorm,al-s-,al,,final
1269,052r,N017,#snorm,al-s-,al,,final
1270,052r,N017,#snorm,e-s-,e,,final
1271,052r,N019,#snorm,e-s-,e,,final
1272,052r,N021,#snorm,al-s-,al,,final
1273,052r,N021,#snorm,da-s-,da,,final
1274,052v,N001,#snorm,da-s-,da,,final
1275,052v,N003,#snorm,e-s-,e,,final
1276,052v,N003,#snorm,e-s-,e,,final
1277,052v,N004,#snorm,e-s-,e,,final
1278,052v,N005,#snorm,Imda-s-,Imda,,final
1279,052v,N006,#snorm,da-s-,da,,final
1280,052v,N006,#snorm,da-s-,da,,final
1281,052v,N007,#snorm,da-s-,da,,final
1282,052v,N010,#snorm,e-s-,e,,final
1283,052v,N010,#snorm,al-s-,al,,final
1284,052v,N012,#snorm,da-s-,da,,final
1285,052v,N014,#snorm,da-s-,da,,final
1286,052v,N014,#snorm,e-s-,e,,final
1287,052v,N015,#snorm,da-s-,da,,final
1288,052v,N016,#snorm,da-s-,da,,final
1289,052v,N017,#snorm,e-s-,e,,final
1290,052v,N018,#snorm,da-s-,da,,final
1291,052v,N019,#snorm,e-s-,e,,final
1292,052v,N019,#snorm,e-s-,e,,final
1293,052v,N020,#snorm,chal-s-,chal,,final
1294,053r,N004,#snorm,da-s-,da,,final
1295,053r,N009,#snorm,da-s-,da,,final
1296,053r,N010,#snorm,ein-s-,ein,,final
1297,053r,N011,#snorm,da-s-,da,,final
1298,053r,N017,#snorm,da-s-,da,,final
1299,053r,N017,#snorm,al-s-,al,,final
1300,053r,N019,#snorm,e-s-,e,,final
1301,053v,N002,#snorm,wa|s|-s-er,wa|s|,er,medial
1302,053v,N016,#snorm,da-s-,da,,final
1303,053v,N016,#snorm,al-s-,al,,final
1304,053v,N019,#snorm,-S-nuer,,nuer,initial
1305,054r,N001,#snorm,al-s-,al,,final
1306,054r,N001,#snorm,da-s-,da,,final
1307,054r,N004,#snorm,man-s-,man,,final
1308,054r,N010,#snorm,da-s-,da,,final
1309,054r,N014,#snorm,da-s-,da,,final
1310,054r,N019,#snorm,al-s-,al,,final
1311,054r,N019,#snorm,da-s-,da,,final
1312,054r,N020,#snorm,da-s-,da,,final
1313,054r,N021,#snorm,da-s-,da,,final
1314,054v,N002,#snorm,da-s-,da,,final
1315,054v,N002,#snorm,da-s-,da,,final
1316,054v,N003,#snorm,la|s|-s-,la|s|,,final
1317,054v,N004,#snorm,e-s-,e,,final
1318,054v,N004,#snorm,e-s-,e,,final
1319,054v,N005,#snorm,e-s-,e,,final
1320,054v,N010,#snorm,da-s-,da,,final
1321,054v,N010,#snorm,e-s-,e,,final
1322,054v,N010,#snorm,al-s-,al,,final
1323,054v,N012,#snorm,melb-s-,melb,,final
1324,054v,N013,#snorm,e-s-,e,,final
1325,054v,N014,#snorm,da-s-,da,,final
1326,054v,N015,#snorm,da-s-,da,,final
1327,054v,N016,#snorm,da-s-,da,,final
1328,054v,N018,#snorm,da-s-,da,,final
1329,054v,N021,#snorm,e-s-,e,,final
1330,055r,N004,#snorm,da-s-,da,,final
1331,055r,N005,#snorm,wa|s|-s-er,wa|s|,er,medial
1332,055r,N010,#snorm,mu-s-ca,mu,ca,medial
1333,055r,N011,#snorm,ain-s-,ain,,final
1334,055r,N011,#snorm,al-s-,al,,final
1335,055r,N011,#snorm,al-s-,al,,final
1336,055r,N012,#snorm,e-s-,e,,final
1337,055r,N013,#snorm,mu-s-ca,mu,ca,medial
1338,055r,N014,#snorm,temperiri-s-,temperiri,,final
1339,055r,N016,#snorm,-s-ten,,ten,initial
1340,055r,N017,#snorm,da-s-,da,,final
1341,055r,N017,#snorm,e-s-,e,,final
1342,055v,N002,#snorm,-s-ey,,ey,initial
1343,055v,N005,#snorm,pi-s-,pi,,final
1344,055v,N006,#snorm,da-s-,da,,final
1345,055v,N009,#snorm,wa|s|-s-er,wa|s|,er,medial
1346,055v,N010,#snorm,da-s-,da,,final
1347,055v,N012,#snorm,-S-o,,o,initial
1348,055v,N012,#snorm,al-s-,al,,final
1349,055v,N013,#snorm,pi-s-,pi,,final
1350,055v,N013,#snorm,da-s-,da,,final
1351,055v,N013,#snorm,wa|s|-s-er,wa|s|,er,medial
1352,055v,N013,#snorm,-S-o,,o,initial
1353,055v,N014,#snorm,e-s-,e,,final
1354,055v,N015,#snorm,da-s-,da,,final
1355,055v,N016,#snorm,da-s-,da,,final
1356,056r,N001,#snorm,da-s-,da,,final
1357,056r,N004,#snorm,da-s-,da,,final
1358,056r,N005,#snorm,da-s-,da,,final
1359,056r,N005,#snorm,da-s-,da,,final
1360,056r,N006,#snorm,e-s-,e,,final
1361,056r,N006,#snorm,da-s-,da,,final
1362,056r,N009,#snorm,da-s-,da,,final
1363,056r,N014,#snorm,-s-y,,y,initial
1364,056r,N017,#snorm,e-s-,e,,final
1365,056r,N018,#snorm,halb-s-,halb,,final
1366,056r,N018,#snorm,verb-s-,verb,,final
1367,056r,N018,#snorm,da-s-,da,,final
1368,056r,N019,#snorm,-S-warcz,,warcz,initial
1369,056v,N001,#snorm,da-s-,da,,final
1370,056v,N001,#snorm,da-s-,da,,final
1371,056v,N004,#snorm,da-s-,da,,final
1372,056v,N007,#snorm,da-s-,da,,final
1373,056v,N008,#snorm,da-s-,da,,final
1374,056v,N010,#snorm,-S-o,,o,initial
1375,056v,N010,#snorm,da-s-,da,,final
1376,056v,N013,#snorm,da-s-,da,,final
1377,056v,N014,#snorm,da-s-,da,,final
1378,056v,N015,#snorm,da-s-,da,,final
1379,056v,N016,#snorm,da-s-,da,,final
1380,056v,N020,#snorm,da-s-,da,,final
1381,057r,N004,#snorm,de-s-,de,,final
1382,057r,N006,#snorm,da-s-,da,,final
1383,057r,N008,#snorm,da-s-,da,,final
1384,057r,N010,#snorm,da-s-,da,,final
1385,057r,N010,#snorm,da-s-,da,,final
1386,057r,N011,#snorm,da-s-,da,,final
1387,057r,N012,#snorm,da-s-,da,,final
1388,057r,N013,#snorm,da-s-,da,,final
1389,057r,N014,#snorm,da-s-,da,,final
1390,057r,N014,#snorm,da-s-,da,,final
1391,057r,N018,#snorm,fri|s|ch-s-,fri|s|ch,,final
1392,057r,N018,#snorm,wa|s|-s-er,wa|s|,er,medial
1393,057v,N003,#snorm,an=der-s-,an=der,,final
1394,057v,N003,#snorm,wa|s|-s-er,wa|s|,er,medial
1395,057v,N004,#snorm,wa|s|-s-er,wa|s|,er,medial
1396,057v,N008,#snorm,wa|s|-s-er,wa|s|,er,medial
1397,057v,N010,#snorm,da-s-,da,,final
1398,057v,N010,#snorm,wa|s|-s-er,wa|s|,er,medial
1399,057v,N010,#snorm,da-s-,da,,final
1400,057v,N010,#snorm,da-s-,da,,final
1401,057v,N010,#snorm,wa|s|-s-er,wa|s|,er,medial
1402,057v,N011,#snorm,gib-s-,gib,,final
1403,057v,N016,#snorm,da-s-,da,,final
1404,057v,N017,#snorm,da-s-,da,,final
1405,057v,N018,#snorm,da-s-,da,,final
1406,057v,N019,#snorm,al-s-,al,,final
1407,057v,N019,#snorm,da-s-,da,,final
1408,057v,N021,#snorm,da-s-,da,,final
1409,058r,N001,#snorm,da-s-,da,,final
1410,058r,N002,#snorm,da-s-,da,,final
1411,058r,N003,#snorm,da-s-,da,,final
1412,058r,N004,#snorm,nag-s-t,nag,t,medial
1413,058r,N005,#snorm,da-s-,da,,final
1414,058r,N006,#snorm,da-s-,da,,final
1415,058r,N008,#snorm,da-s-,da,,final
1416,058r,N009,#snorm,da-s-,da,,final
1417,058r,N010,#snorm,de-s-,de,,final
1418,058r,N012,#snorm,da-s-,da,,final
1419,058r,N012,#snorm,be-s-tra,be,tra,medial
1420,058r,N012,#snorm,da-s-,da,,final
1421,058r,N013,#snorm,da-s-,da,,final
1422,058r,N013,#snorm,da-s-,da,,final
1423,058r,N016,#snorm,da-s-,da,,final
1424,058r,N019,#snorm,da-s-,da,,final
1425,058v,N001,#snorm,e-s-,e,,final
1426,058v,N002,#snorm,da-s-,da,,final
1427,058v,N003,#snorm,da-s-,da,,final
1428,058v,N004,#snorm,da-s-,da,,final
1429,058v,N007,#snorm,yeglich-s-,yeglich,,final
1430,058v,N007,#snorm,ain-s-,ain,,final
1431,058v,N010,#snorm,|s|to-s-,|s|to,,final
1432,058v,N010,#snorm,gru-s-,gru,,final
1433,058v,N012,#snorm,gelb-s-,gelb,,final
1434,058v,N012,#snorm,al-s-,al,,final
1435,058v,N012,#snorm,pi-s-,pi,,final
1436,058v,N012,#snorm,da-s-,da,,final
1437,058v,N014,#snorm,da-s-,da,,final
1438,058v,N015,#snorm,da-s-,da,,final
1439,058v,N017,#snorm,rich-s-,rich,,final
1440,058v,N017,#snorm,gib-s-,gib,,final
1441,058v,N020,#snorm,da-s-,da,,final
1442,059r,N002,#snorm,yede-s-,yede,,final
1443,059r,N004,#snorm,al-s-,al,,final
1444,059r,N006,#snorm,de-s-,de,,final
1445,059r,N006,#snorm,de-s-,de,,final
1446,059r,N007,#snorm,da-s-,da,,final
1447,059r,N009,#snorm,al-s-,al,,final
1448,059r,N011,#snorm,-S-o,,o,initial
1449,059r,N012,#snorm,pach-s-,pach,,final
1450,059r,N012,#snorm,gib-s-,gib,,final
1451,059r,N016,#snorm,pi-s-,pi,,final
1452,059r,N018,#snorm,da-s-,da,,final
1453,059v,N003,#snorm,gib-s-,gib,,final
1454,059v,N006,#snorm,da-s-,da,,final
1455,059v,N007,#snorm,-s-ey,,ey,initial
1456,059v,N009,#snorm,da-s-,da,,final
1457,059v,N009,#snorm,-s-ey,,ey,initial
1458,059v,N011,#snorm,da-s-,da,,final
1459,059v,N012,#snorm,da-s-,da,,final
1460,059v,N019,#snorm,e-s-,e,,final
1461,060r,N001,#snorm,e-s-,e,,final
1462,060r,N003,#snorm,chlain-s-,chlain,,final
1463,060r,N005,#snorm,da-s-,da,,final
1464,060r,N005,#snorm,gib-s-,gib,,final
1465,060r,N012,#snorm,da-s-,da,,final
1466,060r,N012,#snorm,e-s-,e,,final
1467,060r,N012,#snorm,-S-warcz,,warcz,initial
1468,060r,N013,#snorm,-S-o,,o,initial
1469,060r,N014,#snorm,e-s-,e,,final
1470,060r,N016,#snorm,-s-y,,y,initial
1471,060r,N016,#snorm,da-s-,da,,final
1472,060r,N017,#snorm,da-s-,da,,final
1473,060r,N017,#snorm,-s-ey,,ey,initial
1474,060r,N018,#snorm,-S-o,,o,initial
1475,060r,N019,#snorm,al-s-,al,,final
1476,060v,N002,#snorm,da-s-,da,,final
1477,060v,N004,#snorm,da-s-,da,,final
1478,060v,N005,#snorm,e-s-,e,,final
1479,060v,N007,#snorm,-S-o,,o,initial
1480,060v,N009,#snorm,da-s-,da,,final
1481,060v,N009,#snorm,bedech-s-,bedech,,final
1482,060v,N010,#snorm,da-s-,da,,final
1483,060v,N010,#snorm,e-s-,e,,final
1484,060v,N010,#snorm,da-s-,da,,final
1485,060v,N011,#snorm,da-s-,da,,final
1486,060v,N011,#snorm,e-s-,e,,final
1487,060v,N014,#snorm,da-s-,da,,final
1488,060v,N014,#snorm,al-s-,al,,final
1489,060v,N014,#snorm,da-s-,da,,final
1490,060v,N017,#snorm,-S-o,,o,initial
1491,060v,N020,#snorm,al-s-,al,,final
1492,060v,N020,#snorm,da-s-,da,,final
1493,061r,N002,#snorm,-S-o,,o,initial
1494,061r,N005,#snorm,|s|chon-s-,|s|chon,,final
1495,061r,N008,#snorm,-S-o,,o,initial
1496,061r,N009,#snorm,da-s-,da,,final
1497,061r,N010,#snorm,e-s-,e,,final
1498,061r,N012,#snorm,da-s-,da,,final
1499,061r,N013,#snorm,al-s-,al,,final
1500,061r,N013,#snorm,e-s-,e,,final
1501,061r,N014,#snorm,al-s-,al,,final
1502,061r,N014,#snorm,e-s-,e,,final
1503,061r,N015,#snorm,py-s-,py,,final
1504,061r,N017,#snorm,-S-o,,o,initial
1505,061r,N019,#snorm,-S-y,,y,initial
1506,061v,N001,#snorm,da-s-,da,,final
1507,061v,N002,#snorm,da-s-,da,,final
1508,061v,N002,#snorm,de-s-,de,,final
1509,061v,N003,#snorm,chrueg-s-,chrueg,,final
1510,061v,N003,#snorm,da-s-,da,,final
1511,061v,N003,#snorm,da-s-,da,,final
1512,061v,N017,#snorm,wa|s|-s-er,wa|s|,er,medial
1513,061v,N017,#snorm,da-s-,da,,final
1514,061v,N017,#snorm,wa|s|-s-er,wa|s|,er,medial
1515,061v,N018,#snorm,-S-o,,o,initial
1516,061v,N018,#snorm,e-s-,e,,final
1517,061v,N019,#snorm,da-s-,da,,final
1518,061v,N019,#snorm,e-s-,e,,final
1519,061v,N022,#snorm,wa|s|-s-er,wa|s|,er,medial
1520,062r,N002,#snorm,wa|s|-s-er,wa|s|,er,medial
1521,062r,N003,#snorm,wa|s|-s-er,wa|s|,er,medial
1522,062r,N007,#snorm,de-s-,de,,final
1523,062r,N007,#snorm,wein-s-,wein,,final
1524,062r,N008,#snorm,de-s-,de,,final
1525,062r,N008,#snorm,al-s-,al,,final
1526,062r,N009,#snorm,de-s-,de,,final
1527,062r,N009,#snorm,wein-s-,wein,,final
1528,062r,N011,#snorm,hub-s-che-s-,hub,che-s-,medial
1529,062r,N011,#snorm,hub-s-che-s-,hub-s-che,,final
1530,062r,N012,#snorm,e-s-,e,,final
1531,062r,N014,#snorm,|s|chon-s-,|s|chon,,final
1532,062r,N018,#snorm,da-s-,da,,final
1533,062r,N018,#snorm,e-s-,e,,final
1534,062r,N020,#snorm,-s-y,,y,initial
1535,062r,N022,#snorm,-S-o,,o,initial
1536,062v,N003,#snorm,da-s-,da,,final
1537,062v,N006,#snorm,-s-y,,y,initial
1538,062v,N006,#snorm,fri-s-ch,fri,ch,medial
1539,062v,N006,#snorm,wa|s|-s-er,wa|s|,er,medial
1540,062v,N007,#snorm,wa|s|-s-er,wa|s|,er,medial
1541,062v,N008,#snorm,morgen-s-,morgen,,final
1542,062v,N008,#snorm,ain-s-,ain,,final
1543,062v,N008,#snorm,ain-s-,ain,,final
1544,062v,N009,#snorm,ain-s-,ain,,final
1545,062v,N011,#snorm,|s|iedung-s-,|s|iedung,,final
1546,062v,N014,#snorm,|s|chon-s-,|s|chon,,final
1547,062v,N017,#snorm,fri-s-ch,fri,ch,medial
1548,062v,N017,#snorm,wallunde-s-,wallunde,,final
1549,062v,N018,#snorm,-s-yedunde-s-,,yedunde-s-,initial
1550,062v,N018,#snorm,-s-yedunde-s-,-s-yedunde,,final
1551,062v,N019,#snorm,da-s-,da,,final
1552,062v,N022,#snorm,da-s-,da,,final
1553,062v,N023,#snorm,-S-neydt,,neydt,initial
1554,063r,N004,#snorm,da-s-,da,,final
1555,063r,N006,#snorm,-S-o,,o,initial
1556,063r,N008,#snorm,da-s-,da,,final
1557,063r,N008,#snorm,de-s-,de,,final
1558,063r,N013,#snorm,vol-s-,vol,,final
1559,063r,N013,#snorm,|s|ewd-s-,|s|ewd,,final
1560,063r,N015,#snorm,al-s-,al,,final
1561,063r,N021,#snorm,-S-o,,o,initial
1562,063r,N021,#snorm,e-s-,e,,final
1563,063v,N002,#snorm,da-s-,da,,final
1564,063v,N004,#snorm,wa|s|-s-er,wa|s|,er,medial
1565,063v,N004,#snorm,da-s-,da,,final
1566,063v,N006,#snorm,da-s-,da,,final
1567,063v,N007,#snorm,|s|chon-s-,|s|chon,,final
1568,063v,N007,#snorm,leg-s-,leg,,final
1569,063v,N008,#snorm,da-s-,da,,final
1570,063v,N008,#snorm,e-s-,e,,final
1571,063v,N010,#snorm,e-s-,e,,final
1572,063v,N014,#snorm,da-s-,da,,final
1573,063v,N015,#snorm,da-s-,da,,final
1574,063v,N015,#snorm,wedeck-s-,wedeck,,final
1575,063v,N016,#snorm,-S-o,,o,initial
1576,063v,N016,#snorm,e-s-,e,,final
1577,063v,N016,#snorm,da-s-,da,,final
1578,063v,N017,#snorm,e-s-,e,,final
1579,063v,N017,#snorm,-S-o,,o,initial
1580,063v,N018,#snorm,e-s-,e,,final
1581,063v,N018,#snorm,da-s-,da,,final
1582,063v,N019,#snorm,-S-o,,o,initial
1583,063v,N020,#snorm,da-s-,da,,final
1584,064r,N001,#snorm,Da-s-,Da,,final
1585,064r,N001,#snorm,|s|chneyd-s-,|s|chneyd,,final
1586,064r,N001,#snorm,da-s-,da,,final
1587,064r,N004,#snorm,da-s-,da,,final
1588,064r,N004,#snorm,da-s-,da,,final
1589,064r,N004,#snorm,wa|s|-s-err,wa|s|,err,medial
1590,064r,N006,#snorm,e-s-,e,,final
1591,064r,N008,#snorm,da-s-,da,,final
1592,064r,N009,#snorm,|s|chon-s-,|s|chon,,final
1593,064r,N010,#snorm,e-s-,e,,final
1594,064r,N012,#snorm,la-s-,la,,final
1595,064r,N014,#snorm,e-s-,e,,final
1596,064r,N014,#snorm,da-s-,da,,final
1597,064r,N015,#snorm,e-s-,e,,final
1598,064r,N016,#snorm,deck-s-,deck,,final
1599,064r,N016,#snorm,da-s-,da,,final
1600,064r,N017,#snorm,e-s-,e,,final
1601,064r,N020,#snorm,da-s-,da,,final
1602,064r,N021,#snorm,e-s-,e,,final
1603,064r,N022,#snorm,e-s-,e,,final
1604,064v,N001,#snorm,la|s|-s-,la|s|,,final
1605,064v,N001,#snorm,da-s-,da,,final
1606,064v,N003,#snorm,da-s-,da,,final
1607,064v,N005,#snorm,ka|s|-s-,ka|s|,,final
1608,064v,N007,#snorm,e-s-,e,,final
1609,064v,N008,#snorm,da-s-,da,,final
1610,064v,N009,#snorm,e-s-,e,,final
1611,064v,N011,#snorm,da-s-,da,,final
1612,064v,N012,#snorm,mach-s-,mach,,final
1613,064v,N012,#snorm,gib-s-,gib,,final
1614,064v,N018,#snorm,e-s-,e,,final
1615,064v,N019,#snorm,-S-chneydt,,chneydt,initial
1616,064v,N020,#snorm,da-s-,da,,final
1617,065r,N001,#snorm,-S-chneid,,chneid,initial
1618,065r,N001,#snorm,chlain-s-,chlain,,final
1619,065r,N002,#snorm,e-s-,e,,final
1620,065r,N002,#snorm,da-s-,da,,final
1621,065r,N002,#snorm,la|s|-s-,la|s|,,final
1622,065r,N003,#snorm,gib-s-,gib,,final
1623,065r,N014,#snorm,e-s-,e,,final
1624,065r,N015,#snorm,al-s-,al,,final
1625,065r,N017,#snorm,-S-malcz,,malcz,initial
1626,065r,N020,#snorm,da-s-,da,,final
1627,065r,N021,#snorm,e-s-,e,,final
1628,065v,N001,#snorm,-S-o,,o,initial
1629,065v,N004,#snorm,e-s-,e,,final
1630,065v,N005,#snorm,e-s-,e,,final
1631,065v,N006,#snorm,-S-alcz,,alcz,initial
1632,065v,N007,#snorm,e|s|-s-,e|s|,,final
1633,065v,N007,#snorm,|s|chew-s-,|s|chew,,final
1634,065v,N007,#snorm,e-s-,e,,final
1635,065v,N009,#snorm,da-s-,da,,final
1636,065v,N009,#snorm,e-s-,e,,final
1637,065v,N010,#snorm,e-s-,e,,final
1638,065v,N010,#snorm,da-s-,da,,final
1639,065v,N010,#snorm,wa|s|-s-er,wa|s|,er,medial
1640,065v,N014,#snorm,e-s-,e,,final
1641,065v,N014,#snorm,da-s-,da,,final
1642,065v,N015,#snorm,e-s-,e,,final
1643,065v,N019,#snorm,al-s-,al,,final
1644,065v,N021,#snorm,de-s-,de,,final
1645,066r,N001,#snorm,al-s-,al,,final
1646,066r,N005,#snorm,e-s-,e,,final
1647,066r,N006,#snorm,da-s-,da,,final
1648,066r,N006,#snorm,da-s-,da,,final
1649,066r,N007,#snorm,-S-o,,o,initial
1650,066r,N008,#snorm,da-s-,da,,final
1651,066r,N009,#snorm,da-s-,da,,final
1652,066r,N010,#snorm,deck-s-,deck,,final
1653,066r,N010,#snorm,da-s-,da,,final
1654,066r,N010,#snorm,e-s-,e,,final
1655,066r,N010,#snorm,-S-o,,o,initial
1656,066r,N011,#snorm,da-s-,da,,final
1657,066r,N012,#snorm,e-s-,e,,final
1658,066r,N012,#snorm,da-s-,da,,final
1659,066r,N012,#snorm,la|s|-s-,la|s|,,final
1660,066r,N016,#snorm,e-s-,e,,final
1661,066r,N018,#snorm,e-s-,e,,final
1662,066r,N018,#snorm,la|s|-s-,la|s|,,final
1663,066r,N018,#snorm,gib-s-,gib,,final
1664,066r,N019,#snorm,hay|s|-s-,hay|s|,,final
1665,066r,N020,#snorm,|s|elb-s-,|s|elb,,final
1666,066v,N003,#snorm,e-s-,e,,final
1667,066v,N004,#snorm,da-s-,da,,final
