folio,line,type,word,pre_text,after_text
056r,N018,#snorm,halb-s-,halb,
056r,N018,#snorm,verb-s-,verb,
056r,N018,#snorm,da-s-,da,
056r,N019,#snorm,-S-warcz,,warcz
056v,N001,#snorm,da-s-,da,
056v,N001,#snorm,da-s-,da,
056v,N004,#snorm,da-s-,da,
056v,N007,#snorm,da-s-,da,
056v,N008,#snorm,da-s-,da,
056v,N010,#snorm,-S-o,,o
056v,N010,#snorm,da-s-,da,
056v,N013,#snorm,da-s-,da,
056v,N014,#snorm,da-s-,da,
056v,N015,#snorm,da-s-,da,
056v,N016,#snorm,da-s-,da,
056v,N020,#snorm,da-s-,da,
057r,N004,#snorm,de-s-,de,
057r,N006,#snorm,da-s-,da,
057r,N008,#snorm,da-s-,da,
057r,N010,#snorm,da-s-,da,
057r,N010,#snorm,da-s-,da,
057r,N011,#snorm,da-s-,da,
057r,N012,#snorm,da-s-,da,
057r,N013,#snorm,da-s-,da,
057r,N014,#snorm,da-s-,da,
057r,N014,#snorm,da-s-,da,
057r,N018,#snorm,fri|s|ch-s-,fri|s|ch,
057r,N018,#snorm,wa|s|-s-er,wa|s|,er
057v,N003,#snorm,an=der-s-,an=der,
057v,N003,#snorm,wa|s|-s-er,wa|s|,er
057v,N004,#snorm,wa|s|-s-er,wa|s|,er
057v,N008,#snorm,wa|s|-s-er,wa|s|,er
057v,N010,#snorm,da-s-,da,
057v,N010,#snorm,wa|s|-s-er,wa|s|,er
057v,N010,#snorm,da-s-,da,
057v,N010,#snorm,da-s-,da,
057v,N010,#snorm,wa|s|-s-er,wa|s|,er
057v,N011,#snorm,gib-s-,gib,
057v,N016,#snorm,da-s-,da,
057v,N017,#snorm,da-s-,da,
057v,N018,#snorm,da-s-,da,
057v,N019,#snorm,al-s-,al,
057v,N019,#snorm,da-s-,da,
057v,N021,#snorm,da-s-,da,
058r,N001,#snorm,da-s-,da,
058r,N002,#snorm,da-s-,da,
058r,N003,#snorm,da-s-,da,
058r,N004,#snorm,nag-s-t,nag,t
058r,N005,#snorm,da-s-,da,
058r,N006,#snorm,da-s-,da,
058r,N008,#snorm,da-s-,da,
058r,N009,#snorm,da-s-,da,
058r,N010,#snorm,de-s-,de,
058r,N012,#snorm,da-s-,da,
058r,N012,#snorm,be-s-tra,be,tra
058r,N012,#snorm,da-s-,da,
058r,N013,#snorm,da-s-,da,
058r,N013,#snorm,da-s-,da,
058r,N016,#snorm,da-s-,da,
058r,N019,#snorm,da-s-,da,
058v,N001,#snorm,e-s-,e,
058v,N002,#snorm,da-s-,da,
058v,N003,#snorm,da-s-,da,
058v,N004,#snorm,da-s-,da,
058v,N007,#snorm,yeglich-s-,yeglich,
058v,N007,#snorm,ain-s-,ain,
058v,N010,#snorm,|s|to-s-,|s|to,
058v,N010,#snorm,gru-s-,gru,
058v,N012,#snorm,gelb-s-,gelb,
058v,N012,#snorm,al-s-,al,
058v,N012,#snorm,pi-s-,pi,
058v,N012,#snorm,da-s-,da,
058v,N014,#snorm,da-s-,da,
058v,N015,#snorm,da-s-,da,
058v,N017,#snorm,rich-s-,rich,
058v,N017,#snorm,gib-s-,gib,
058v,N020,#snorm,da-s-,da,
059r,N002,#snorm,yede-s-,yede,
059r,N004,#snorm,al-s-,al,
059r,N006,#snorm,de-s-,de,
059r,N006,#snorm,de-s-,de,
059r,N007,#snorm,da-s-,da,
059r,N009,#snorm,al-s-,al,
059r,N011,#snorm,-S-o,,o
059r,N012,#snorm,pach-s-,pach,
059r,N012,#snorm,gib-s-,gib,
059r,N016,#snorm,pi-s-,pi,
059r,N018,#snorm,da-s-,da,
059v,N003,#snorm,gib-s-,gib,
059v,N006,#snorm,da-s-,da,
059v,N007,#snorm,-s-ey,,ey
059v,N009,#snorm,da-s-,da,
059v,N009,#snorm,-s-ey,,ey
059v,N011,#snorm,da-s-,da,
059v,N012,#snorm,da-s-,da,
059v,N019,#snorm,e-s-,e,
060r,N001,#snorm,e-s-,e,
060r,N003,#snorm,chlain-s-,chlain,
060r,N005,#snorm,da-s-,da,
060r,N005,#snorm,gib-s-,gib,
060r,N012,#snorm,da-s-,da,
060r,N012,#snorm,e-s-,e,
060r,N012,#snorm,-S-warcz,,warcz
060r,N013,#snorm,-S-o,,o
060r,N014,#snorm,e-s-,e,
060r,N016,#snorm,-s-y,,y
060r,N016,#snorm,da-s-,da,
060r,N017,#snorm,da-s-,da,
060r,N017,#snorm,-s-ey,,ey
060r,N018,#snorm,-S-o,,o
060r,N019,#snorm,al-s-,al,
060v,N002,#snorm,da-s-,da,
060v,N004,#snorm,da-s-,da,
060v,N005,#snorm,e-s-,e,
060v,N007,#snorm,-S-o,,o
060v,N009,#snorm,da-s-,da,
060v,N009,#snorm,bedech-s-,bedech,
060v,N010,#snorm,da-s-,da,
060v,N010,#snorm,e-s-,e,
060v,N010,#snorm,da-s-,da,
060v,N011,#snorm,da-s-,da,
060v,N011,#snorm,e-s-,e,
060v,N014,#snorm,da-s-,da,
060v,N014,#snorm,al-s-,al,
060v,N014,#snorm,da-s-,da,
060v,N017,#snorm,-S-o,,o
060v,N020,#snorm,al-s-,al,
060v,N020,#snorm,da-s-,da,
061r,N002,#snorm,-S-o,,o
061r,N005,#snorm,|s|chon-s-,|s|chon,
061r,N008,#snorm,-S-o,,o
061r,N009,#snorm,da-s-,da,
061r,N010,#snorm,e-s-,e,
061r,N012,#snorm,da-s-,da,
061r,N013,#snorm,al-s-,al,
061r,N013,#snorm,e-s-,e,
061r,N014,#snorm,al-s-,al,
061r,N014,#snorm,e-s-,e,
061r,N015,#snorm,py-s-,py,
061r,N017,#snorm,-S-o,,o
061r,N019,#snorm,-S-y,,y
061v,N001,#snorm,da-s-,da,
061v,N002,#snorm,da-s-,da,
061v,N002,#snorm,de-s-,de,
061v,N003,#snorm,chrueg-s-,chrueg,
061v,N003,#snorm,da-s-,da,
061v,N003,#snorm,da-s-,da,
061v,N017,#snorm,wa|s|-s-er,wa|s|,er
061v,N017,#snorm,da-s-,da,
061v,N017,#snorm,wa|s|-s-er,wa|s|,er
061v,N018,#snorm,-S-o,,o
061v,N018,#snorm,e-s-,e,
061v,N019,#snorm,da-s-,da,
061v,N019,#snorm,e-s-,e,
061v,N022,#snorm,wa|s|-s-er,wa|s|,er
062r,N002,#snorm,wa|s|-s-er,wa|s|,er
062r,N003,#snorm,wa|s|-s-er,wa|s|,er
062r,N007,#snorm,de-s-,de,
062r,N007,#snorm,wein-s-,wein,
062r,N008,#snorm,de-s-,de,
062r,N008,#snorm,al-s-,al,
062r,N009,#snorm,de-s-,de,
062r,N009,#snorm,wein-s-,wein,
062r,N011,#snorm,hub-s-che-s-,hub,che-s-
062r,N011,#snorm,hub-s-che-s-,hub-s-che,
062r,N012,#snorm,e-s-,e,
062r,N014,#snorm,|s|chon-s-,|s|chon,
062r,N018,#snorm,da-s-,da,
062r,N018,#snorm,e-s-,e,
062r,N020,#snorm,-s-y,,y
062r,N022,#snorm,-S-o,,o
062v,N003,#snorm,da-s-,da,
062v,N006,#snorm,-s-y,,y
062v,N006,#snorm,fri-s-ch,fri,ch
062v,N006,#snorm,wa|s|-s-er,wa|s|,er
062v,N007,#snorm,wa|s|-s-er,wa|s|,er
062v,N008,#snorm,morgen-s-,morgen,
062v,N008,#snorm,ain-s-,ain,
062v,N008,#snorm,ain-s-,ain,
062v,N009,#snorm,ain-s-,ain,
062v,N011,#snorm,|s|iedung-s-,|s|iedung,
062v,N014,#snorm,|s|chon-s-,|s|chon,
062v,N017,#snorm,fri-s-ch,fri,ch
062v,N017,#snorm,wallunde-s-,wallunde,
062v,N018,#snorm,-s-yedunde-s-,,yedunde-s-
062v,N018,#snorm,-s-yedunde-s-,-s-yedunde,
062v,N019,#snorm,da-s-,da,
062v,N022,#snorm,da-s-,da,
062v,N023,#snorm,-S-neydt,,neydt
063r,N004,#snorm,da-s-,da,
063r,N006,#snorm,-S-o,,o
063r,N008,#snorm,da-s-,da,
063r,N008,#snorm,de-s-,de,
063r,N013,#snorm,vol-s-,vol,
063r,N013,#snorm,|s|ewd-s-,|s|ewd,
063r,N015,#snorm,al-s-,al,
063r,N021,#snorm,-S-o,,o
063r,N021,#snorm,e-s-,e,
063v,N002,#snorm,da-s-,da,
063v,N004,#snorm,wa|s|-s-er,wa|s|,er
063v,N004,#snorm,da-s-,da,
063v,N006,#snorm,da-s-,da,
063v,N007,#snorm,|s|chon-s-,|s|chon,
063v,N007,#snorm,leg-s-,leg,
063v,N008,#snorm,da-s-,da,
063v,N008,#snorm,e-s-,e,
063v,N010,#snorm,e-s-,e,
063v,N014,#snorm,da-s-,da,
063v,N015,#snorm,da-s-,da,
063v,N015,#snorm,wedeck-s-,wedeck,
063v,N016,#snorm,-S-o,,o
063v,N016,#snorm,e-s-,e,
063v,N016,#snorm,da-s-,da,
063v,N017,#snorm,e-s-,e,
063v,N017,#snorm,-S-o,,o
063v,N018,#snorm,e-s-,e,
063v,N018,#snorm,da-s-,da,
063v,N019,#snorm,-S-o,,o
063v,N020,#snorm,da-s-,da,
064r,N001,#snorm,Da-s-,Da,
064r,N001,#snorm,|s|chneyd-s-,|s|chneyd,
064r,N001,#snorm,da-s-,da,
064r,N004,#snorm,da-s-,da,
064r,N004,#snorm,da-s-,da,
064r,N004,#snorm,wa|s|-s-err,wa|s|,err
064r,N006,#snorm,e-s-,e,
064r,N008,#snorm,da-s-,da,
064r,N009,#snorm,|s|chon-s-,|s|chon,
064r,N010,#snorm,e-s-,e,
064r,N012,#snorm,la-s-,la,
064r,N014,#snorm,e-s-,e,
064r,N014,#snorm,da-s-,da,
064r,N015,#snorm,e-s-,e,
064r,N016,#snorm,deck-s-,deck,
064r,N016,#snorm,da-s-,da,
064r,N017,#snorm,e-s-,e,
064r,N020,#snorm,da-s-,da,
064r,N021,#snorm,e-s-,e,
064r,N022,#snorm,e-s-,e,
064v,N001,#snorm,la|s|-s-,la|s|,
064v,N001,#snorm,da-s-,da,
064v,N003,#snorm,da-s-,da,
064v,N005,#snorm,ka|s|-s-,ka|s|,
064v,N007,#snorm,e-s-,e,
064v,N008,#snorm,da-s-,da,
064v,N009,#snorm,e-s-,e,
064v,N011,#snorm,da-s-,da,
064v,N012,#snorm,mach-s-,mach,
064v,N012,#snorm,gib-s-,gib,
064v,N018,#snorm,e-s-,e,
064v,N019,#snorm,-S-chneydt,,chneydt
064v,N020,#snorm,da-s-,da,
065r,N001,#snorm,-S-chneid,,chneid
065r,N001,#snorm,chlain-s-,chlain,
065r,N002,#snorm,e-s-,e,
065r,N002,#snorm,da-s-,da,
065r,N002,#snorm,la|s|-s-,la|s|,
065r,N003,#snorm,gib-s-,gib,
065r,N014,#snorm,e-s-,e,
065r,N015,#snorm,al-s-,al,
065r,N017,#snorm,-S-malcz,,malcz
065r,N020,#snorm,da-s-,da,
065r,N021,#snorm,e-s-,e,
065v,N001,#snorm,-S-o,,o
065v,N004,#snorm,e-s-,e,
065v,N005,#snorm,e-s-,e,
065v,N006,#snorm,-S-alcz,,alcz
065v,N007,#snorm,e|s|-s-,e|s|,
065v,N007,#snorm,|s|chew-s-,|s|chew,
065v,N007,#snorm,e-s-,e,
065v,N009,#snorm,da-s-,da,
065v,N009,#snorm,e-s-,e,
065v,N010,#snorm,e-s-,e,
065v,N010,#snorm,da-s-,da,
065v,N010,#snorm,wa|s|-s-er,wa|s|,er
065v,N014,#snorm,e-s-,e,
065v,N014,#snorm,da-s-,da,
065v,N015,#snorm,e-s-,e,
065v,N019,#snorm,al-s-,al,
065v,N021,#snorm,de-s-,de,
066r,N001,#snorm,al-s-,al,
066r,N005,#snorm,e-s-,e,
066r,N006,#snorm,da-s-,da,
066r,N006,#snorm,da-s-,da,
066r,N007,#snorm,-S-o,,o
066r,N008,#snorm,da-s-,da,
066r,N009,#snorm,da-s-,da,
066r,N010,#snorm,deck-s-,deck,
066r,N010,#snorm,da-s-,da,
066r,N010,#snorm,e-s-,e,
066r,N010,#snorm,-S-o,,o
066r,N011,#snorm,da-s-,da,
066r,N012,#snorm,e-s-,e,
066r,N012,#snorm,da-s-,da,
066r,N012,#snorm,la|s|-s-,la|s|,
066r,N016,#snorm,e-s-,e,
066r,N018,#snorm,e-s-,e,
066r,N018,#snorm,la|s|-s-,la|s|,
066r,N018,#snorm,gib-s-,gib,
066r,N019,#snorm,hay|s|-s-,hay|s|,
066r,N020,#snorm,|s|elb-s-,|s|elb,
066v,N003,#snorm,e-s-,e,
066v,N004,#snorm,da-s-,da,
066v,N005,#snorm,e-s-,e,
066v,N006,#snorm,e-s-,e,
066v,N006,#snorm,gib-s-,gib,
066v,N008,#snorm,hal-s-,hal,
066v,N012,#snorm,da-s-,da,
066v,N013,#snorm,e-s-,e,
066v,N015,#snorm,al-s-,al,
066v,N015,#snorm,da-s-,da,
066v,N015,#snorm,e-s-,e,
066v,N016,#snorm,da-s-,da,
066v,N016,#snorm,chlain-s-,chlain,
066v,N017,#snorm,e-s-,e,
066v,N018,#snorm,da-s-,da,
066v,N019,#snorm,e-s-,e,
067r,N001,#snorm,e-s-,e,
067r,N001,#snorm,hai-s-,hai,
067r,N001,#snorm,da-s-,da,
067r,N002,#snorm,e-s-,e,
067r,N003,#snorm,e-s-,e,
067r,N003,#snorm,da-s-,da,
067r,N004,#snorm,da-s-,da,
067r,N004,#snorm,e-s-,e,
067r,N004,#snorm,e-s-,e,
067r,N005,#snorm,da-s-,da,
067r,N005,#snorm,da-s-,da,
067r,N006,#snorm,e-s-,e,
067r,N006,#snorm,da-s-,da,
067r,N011,#snorm,de-s-,de,
067r,N012,#snorm,mor=gen|s|-s-,mor=gen|s|,
067r,N012,#snorm,de-s-,de,
067r,N015,#snorm,e-s-,e,
067r,N016,#snorm,gew-s-,gew,
067r,N016,#snorm,da-s-,da,
067r,N017,#snorm,e-s-,e,
067r,N017,#snorm,e-s-,e,
067r,N018,#snorm,czewch-s-,czewch,
067r,N018,#snorm,czewche-s-,czewche,
067r,N019,#snorm,e-s-,e,
067r,N019,#snorm,e-s-,e,
067v,N003,#snorm,da-s-,da,
067v,N006,#snorm,da-s-,da,
067v,N009,#snorm,da-s-,da,
067v,N010,#snorm,da-s-,da,
067v,N012,#snorm,e-s-,e,
067v,N012,#snorm,da-s-,da,
067v,N013,#snorm,e-s-,e,
067v,N013,#snorm,gib-s-,gib,
067v,N016,#snorm,da-s-,da,
067v,N016,#snorm,da-s-,da,
067v,N019,#snorm,da-s-,da,
067v,N021,#snorm,da-s-,da,
067v,N021,#snorm,da-s-,da,
068r,N003,#snorm,da-s-,da,
068r,N005,#snorm,e-s-,e,
068r,N006,#snorm,viertail-s-,viertail,
068r,N006,#snorm,wein-s-,wein,
068r,N007,#snorm,de-s-,de,
068r,N009,#snorm,honig-s-,honig,
068r,N011,#snorm,da-s-,da,
068r,N011,#snorm,alle-s-,alle,
068r,N012,#snorm,da-s-,da,
068r,N012,#snorm,al-s-,al,
068r,N013,#snorm,chlain-s-,chlain,
068r,N015,#snorm,e-s-,e,
068r,N015,#snorm,e-s-,e,
068r,N016,#snorm,wei|s|-s-,wei|s|,
068r,N017,#snorm,e-s-,e,
068r,N017,#snorm,e-s-,e,
068r,N018,#snorm,halb-s-,halb,
068r,N019,#snorm,e-s-,e,
068r,N019,#snorm,e-s-,e,
068r,N020,#snorm,e-s-,e,
068r,N021,#snorm,e-s-,e,
068v,N002,#snorm,e-s-,e,
068v,N002,#snorm,da-s-,da,
068v,N003,#snorm,al-s-,al,
068v,N004,#snorm,e-s-,e,
068v,N014,#snorm,da-s-,da,
068v,N015,#snorm,da-s-,da,
068v,N017,#snorm,geriben-s-,geriben,
068v,N018,#snorm,da-s-,da,
068v,N020,#snorm,da-s-,da,
068v,N020,#snorm,e-s-,e,
069r,N001,#snorm,|s|ewd-s-,|s|ewd,
069r,N002,#snorm,-S-o,,o
069r,N003,#snorm,e-s-,e,
069r,N004,#snorm,e-s-,e,
069r,N004,#snorm,al-s-,al,
069r,N006,#snorm,ain-s-,ain,
069r,N010,#snorm,e-s-,e,
069r,N011,#snorm,al-s-,al,
069r,N011,#snorm,choch-s-,choch,
069r,N013,#snorm,flei|s|-s-,flei|s|,
069r,N014,#snorm,da-s-,da,
069r,N014,#snorm,new-s-,new,
069r,N015,#snorm,da-s-,da,
069r,N015,#snorm,da-s-,da,
069r,N016,#snorm,da-s-,da,
069r,N017,#snorm,da-s-,da,
069r,N018,#snorm,gew-s-,gew,
069r,N019,#snorm,|s|treich-s-,|s|treich,
069r,N019,#snorm,da-s-,da,
069r,N019,#snorm,halb-s-,halb,
069r,N020,#snorm,e-s-,e,
069r,N021,#snorm,flei|s|-s-,flei|s|,
069r,N021,#snorm,da-s-,da,
069r,N022,#snorm,al-s-,al,
069r,N022,#snorm,al-s-,al,
069r,N023,#snorm,nu|s|-s-,nu|s|,
069r,N023,#snorm,da-s-,da,
069v,N001,#snorm,da-s-,da,
069v,N002,#snorm,da-s-,da,
069v,N004,#snorm,wa-s-,wa,
069v,N004,#snorm,da-s-,da,
069v,N006,#snorm,da-s-,da,
069v,N006,#snorm,e-s-,e,
069v,N007,#snorm,da-s-,da,
069v,N010,#snorm,da-s-,da,
069v,N012,#snorm,de-s-,de,
069v,N013,#snorm,mach-s-,mach,
069v,N014,#snorm,da-s-,da,
069v,N014,#snorm,al-s-,al,
069v,N014,#snorm,al-s-,al,
069v,N015,#snorm,|s|awber-s-,|s|awber,
069v,N016,#snorm,da-s-,da,
069v,N017,#snorm,da-s-,da,
069v,N017,#snorm,e-s-,e,
069v,N018,#snorm,e-s-,e,
069v,N018,#snorm,da-s-,da,
069v,N018,#snorm,e-s-,e,
069v,N019,#snorm,e-s-,e,
069v,N021,#snorm,e-s-,e,
069v,N021,#snorm,da-s-,da,
069v,N023,#snorm,ge|s|tozzen-s-,ge|s|tozzen,
070r,N002,#snorm,da-s-,da,
070r,N003,#snorm,wenig-s-,wenig,
070r,N003,#snorm,ge|s|to|s||s|en-s-,ge|s|to|s||s|en,
070r,N006,#snorm,-S-o,,o
070r,N009,#snorm,e-s-,e,
070r,N010,#snorm,e-s-,e,
070r,N011,#snorm,e-s-,e,
070r,N013,#snorm,gemachen-s-,gemachen,
070r,N017,#snorm,da-s-,da,
070r,N018,#snorm,e-s-,e,
070r,N018,#snorm,e-s-,e,
070r,N020,#snorm,gib-s-,gib,
070r,N021,#snorm,e-s-,e,
070r,N022,#snorm,gemu|s|-s-,gemu|s|,
070v,N001,#snorm,-S-indt,,indt
070v,N001,#snorm,-S-o,,o
070v,N002,#snorm,-s-y,,y
070v,N003,#snorm,la|s|-s-,la|s|,
070v,N003,#snorm,e-s-,e,
070v,N004,#snorm,e-s-,e,
070v,N006,#snorm,-S-melcz,,melcz
070v,N006,#snorm,e-s-,e,
070v,N007,#snorm,da-s-,da,
070v,N007,#snorm,gmu-s-,gmu,
070v,N007,#snorm,-S-o,,o
070v,N010,#snorm,-S-o,,o
070v,N014,#snorm,halb-s-,halb,
070v,N015,#snorm,halb-s-,halb,
070v,N015,#snorm,da-s-,da,
070v,N016,#snorm,ain-s-,ain,
070v,N019,#snorm,da-s-,da,
070v,N019,#snorm,-S-o,,o
070v,N021,#snorm,da-s-,da,
070v,N022,#snorm,winczige-s-,winczige,
070v,N023,#snorm,e-s-,e,
070v,N023,#snorm,gew|s|-s-,gew|s|,
071r,N001,#snorm,e-s-,e,
071r,N001,#snorm,wenig-s-,wenig,
071r,N003,#snorm,|s|treich-s-,|s|treich,
071r,N003,#snorm,gew|s|-s-,gew|s|,
071r,N003,#snorm,alle-s-,alle,
071r,N004,#snorm,e-s-,e,
071r,N005,#snorm,da-s-,da,
071r,N005,#snorm,e-s-,e,
071r,N005,#snorm,e-s-,e,
071r,N006,#snorm,e-s-,e,
071r,N007,#snorm,e-s-,e,
071r,N008,#snorm,e-s-,e,
071r,N009,#snorm,da-s-,da,
071r,N012,#snorm,-S-o,,o
071r,N015,#snorm,gew|s|-s-,gew|s|,
071r,N018,#snorm,da-s-,da,
071r,N018,#snorm,e-s-,e,
071r,N019,#snorm,e-s-,e,
071r,N021,#snorm,-S-o,,o
071v,N001,#snorm,geriben-s-,geriben,
071v,N002,#snorm,e-s-,e,
071v,N004,#snorm,al-s-,al,
071v,N005,#snorm,da-s-,da,
071v,N006,#snorm,e-s-,e,
071v,N007,#snorm,da-s-,da,
071v,N007,#snorm,e-s-,e,
071v,N008,#snorm,e-s-,e,
071v,N009,#snorm,e-s-,e,
071v,N010,#snorm,e-s-,e,
071v,N011,#snorm,-S-o,,o
071v,N013,#snorm,-S-o,,o
071v,N015,#snorm,grun-s-,grun,
071v,N016,#snorm,da-s-,da,
071v,N018,#snorm,e-s-,e,
071v,N019,#snorm,e-s-,e,
071v,N019,#snorm,da-s-,da,
071v,N021,#snorm,e-s-,e,
071v,N022,#snorm,e-s-,e,
071v,N022,#snorm,al-s-,al,
072r,N003,#snorm,-S-o,,o
072r,N003,#snorm,da-s-,da,
072r,N004,#snorm,-S-way-s-,,way-s-
072r,N004,#snorm,-S-way-s-,-S-way,
072r,N005,#snorm,wa|s|-s-er,wa|s|,er
072r,N007,#snorm,da-s-,da,
072r,N007,#snorm,wei|s|-s-,wei|s|,
072r,N007,#snorm,da-s-,da,
072r,N010,#snorm,gew|s|-s-,gew|s|,
072r,N011,#snorm,da-s-,da,
072r,N013,#snorm,hack-s-,hack,
072r,N014,#snorm,la|s|-s-,la|s|,
072r,N014,#snorm,da-s-,da,
072r,N017,#snorm,gro|s|-s-,gro|s|,
072r,N017,#snorm,al-s-,al,
072r,N019,#snorm,-S-o,,o
072r,N020,#snorm,da-s-,da,
072r,N020,#snorm,wey|s||s|-s-,wey|s||s|,
072r,N021,#snorm,da-s-,da,
072r,N021,#snorm,da-s-,da,
072v,N001,#snorm,hach-s-,hach,
072v,N002,#snorm,wa|s|-s-er,wa|s|,er
072v,N002,#snorm,da-s-,da,
072v,N002,#snorm,wey|s|-s-,wey|s|,
072v,N003,#snorm,-S-o,,o
072v,N004,#snorm,aw|s|-s-,aw|s|,
072v,N004,#snorm,e-s-,e,
072v,N006,#snorm,au|s|-s-,au|s|,
072v,N007,#snorm,al-s-,al,
072v,N007,#snorm,-S-o,,o
072v,N009,#snorm,da-s-,da,
072v,N009,#snorm,da-s-,da,
072v,N010,#snorm,e-s-,e,
072v,N010,#snorm,da-s-,da,
072v,N010,#snorm,e-s-,e,
072v,N011,#snorm,de-s-,de,
072v,N012,#snorm,wa|s|-s-er,wa|s|,er
072v,N013,#snorm,e-s-,e,
072v,N016,#snorm,-S-o,,o
072v,N016,#snorm,e-s-,e,
072v,N016,#snorm,-S-o,,o
072v,N018,#snorm,-S-o,,o
072v,N022,#snorm,-S-o,,o
073r,N001,#snorm,da-s-,da,
073r,N003,#snorm,da-s-,da,
073r,N004,#snorm,al-s-,al,
073r,N004,#snorm,da-s-,da,
073r,N004,#snorm,wackch-s-,wackch,
073r,N005,#snorm,wenig-s-,wenig,
073r,N006,#snorm,cze=treib-s-,cze=treib,
073r,N008,#snorm,-S-o,,o
073r,N009,#snorm,|s|eich-s-,|s|eich,
073r,N010,#snorm,|s|enkche-s-,|s|enkche,
073r,N010,#snorm,gew|s|-s-,gew|s|,
073r,N011,#snorm,gib-s-,gib,
073r,N013,#snorm,-S-o,,o
073r,N014,#snorm,da-s-,da,
073r,N016,#snorm,e-s-,e,
073r,N018,#snorm,aw|s|-s-,aw|s|,
073r,N021,#snorm,-S-o,,o
073r,N021,#snorm,au-s-,au,
073r,N023,#snorm,reib-s-,reib,
073v,N001,#snorm,da-s-,da,
073v,N002,#snorm,au-s-,au,
073v,N002,#snorm,gib-s-,gib,
073v,N004,#snorm,mu|s|-s-,mu|s|,
073v,N005,#snorm,-S-o,,o
073v,N006,#snorm,|s|lach-s-,|s|lach,
073v,N008,#snorm,cha-s-,cha,
073v,N009,#snorm,-S-o,,o
073v,N011,#snorm,ka|s|-s-,ka|s|,
073v,N012,#snorm,nu|s|-s-,nu|s|,
073v,N013,#snorm,|s|ue|s||s|-s-,|s|ue|s||s|,
073v,N014,#snorm,ge=w|s|-s-,ge=w|s|,
073v,N014,#snorm,cha|s|-s-,cha|s|,
073v,N016,#snorm,czi|s||s|er=mu|s|-s-,czi|s||s|er=mu|s|,
073v,N016,#snorm,-S-o,,o
073v,N017,#snorm,la|s|-s-,la|s|,
073v,N018,#snorm,da-s-,da,
073v,N019,#snorm,la|s|-s-,la|s|,
073v,N021,#snorm,mu|s|-s-,mu|s|,
074r,N001,#snorm,da-s-,da,
074r,N002,#snorm,da-s-,da,
074r,N003,#snorm,pegew|s|-s-,pegew|s|,
074r,N004,#snorm,da-s-,da,
074r,N004,#snorm,hab-s-,hab,
074r,N006,#snorm,-S-lach,,lach
074r,N007,#snorm,al-s-,al,
074r,N010,#snorm,-S-o,,o
074r,N012,#snorm,dar-s-,dar,
074r,N012,#snorm,alle-s-,alle,
074r,N013,#snorm,pegew|s|-s-,pegew|s|,
074r,N015,#snorm,-S-o,,o
074r,N017,#snorm,-S-y,,y
074r,N017,#snorm,ha|s|tude-s-,ha|s|tude,
074r,N018,#snorm,da-s-,da,
074r,N019,#snorm,da-s-,da,
074r,N019,#snorm,e-s-,e,
074r,N021,#snorm,e-s-,e,
074r,N022,#snorm,pegew|s|-s-,pegew|s|,
074r,N023,#snorm,da-s-,da,
074r,N023,#snorm,al-s-,al,
074v,N006,#snorm,-S-o,,o
074v,N008,#snorm,-S-al|s|en,,al|s|en
074v,N009,#snorm,-S-o,,o
074v,N010,#snorm,|s|lach-s-,|s|lach,
074v,N012,#snorm,-S-o,,o
074v,N014,#snorm,-S-o,,o
074v,N017,#snorm,gruen|s|-s-,gruen|s|,
074v,N018,#snorm,da-s-,da,
074v,N018,#snorm,da-s-,da,
074v,N021,#snorm,-S-warczen,,warczen
075r,N001,#snorm,e-s-,e,
075r,N001,#snorm,e-s-,e,
075r,N003,#snorm,-S-o,,o
075r,N007,#snorm,reib-s-,reib,
075r,N010,#snorm,hackch-s-,hackch,
075r,N011,#snorm,rei|s|-s-,rei|s|,
075r,N012,#snorm,da-s-,da,
075r,N012,#snorm,la|s|-s-,la|s|,
075r,N013,#snorm,-S-malcz,,malcz
075r,N014,#snorm,e-s-,e,
075r,N014,#snorm,al-s-,al,
075r,N014,#snorm,e-s-,e,
075r,N017,#snorm,|s|weinen-s-,|s|weinen,
075r,N017,#snorm,e-s-,e,
075r,N018,#snorm,la|s|-s-,la|s|,
075r,N018,#snorm,da-s-,da,
075r,N018,#snorm,al-s-,al,
075r,N019,#snorm,da-s-,da,
075r,N019,#snorm,e-s-,e,
075r,N019,#snorm,da-s-,da,
075r,N020,#snorm,da-s-,da,
075r,N021,#snorm,e-s-,e,
075r,N021,#snorm,mach-s-,mach,
075r,N022,#snorm,da-s-,da,
075r,N022,#snorm,e-s-,e,
075v,N003,#snorm,|s|wai-s-,|s|wai,
075v,N004,#snorm,e-s-,e,
075v,N004,#snorm,da-s-,da,
075v,N005,#snorm,al-s-,al,
075v,N005,#snorm,-S-wein,,wein
075v,N005,#snorm,da-s-,da,
075v,N006,#snorm,da-s-,da,
075v,N007,#snorm,da-s-,da,
075v,N007,#snorm,au|s|-s-,au|s|,
075v,N007,#snorm,da-s-,da,
075v,N008,#snorm,e-s-,e,
075v,N010,#snorm,fue|s||s|-s-,fue|s||s|,
075v,N011,#snorm,da-s-,da,
075v,N011,#snorm,chro|s|-s-,chro|s|,
075v,N011,#snorm,mach-s-,mach,
075v,N013,#snorm,al-s-,al,
075v,N014,#snorm,da-s-,da,
075v,N016,#snorm,da-s-,da,
075v,N016,#snorm,da-s-,da,
075v,N017,#snorm,da-s-,da,
075v,N017,#snorm,kro-s-,kro,
075v,N018,#snorm,da-s-,da,
