folio,line,type,word,pre_text,after_text
079r,N018,#slong,|s|ewdt,,ewdt
079r,N018,#slong,|s|chon,,chon
079r,N019,#slong,|s|o,,o
079r,N019,#slong,|s|y,,y
079r,N020,#slong,au|s|-s-,au,-s-
079r,N022,#slong,la|s|-s-,la,-s-
079r,N022,#slong,|s|ieden,,ieden
079r,N022,#slong,ge|s|otten,ge,otten
079r,N022,#slong,i|s|t,i,t
079r,N022,#slong,|s|o,,o
079r,N023,#slong,|s|malcz,,malcz
079v,N001,#slong,la|s|-s-,la,-s-
079v,N001,#slong,|s|ieden,,ieden
079v,N001,#slong,|s|o,,o
079v,N002,#slong,ma|s||s|e,ma,|s|e
079v,N002,#slong,ma|s||s|e,ma|s|,e
079v,N002,#slong,pie|s||s|en,pie,|s|en
079v,N002,#slong,pie|s||s|en,pie|s|,en
079v,N003,#slong,|s|o,,o
079v,N003,#slong,i|s|t,i,t
079v,N004,#slong,mu|s|-s-,mu,-s-
079v,N004,#slong,|s|o,,o
079v,N006,#slong,e|s||s|en,e,|s|en
079v,N006,#slong,e|s||s|en,e|s|,en
079v,N006,#slong,wa|s|ch,wa,ch
079v,N006,#slong,|s|chon,,chon
079v,N007,#slong,la|s|-s-,la,-s-
079v,N007,#slong,ver|s|ieden,ver,ieden
079v,N008,#slong,ge=|s|welt,ge=,welt
079v,N008,#slong,|s|ey,,ey
079v,N008,#slong,|s|ue|s||s|e,,ue|s||s|e
079v,N008,#slong,|s|ue|s||s|e,|s|ue,|s|e
079v,N008,#slong,|s|ue|s||s|e,|s|ue|s|,e
079v,N009,#slong,la|s|-s-,la,-s-
079v,N009,#slong,e|s||s|en,e,|s|en
079v,N009,#slong,e|s||s|en,e|s|,en
079v,N009,#slong,|s|o,,o
079v,N011,#slong,|s|ey,,ey
079v,N011,#slong,cze|s|lach,cze,lach
079v,N012,#slong,|s|y,,y
079v,N012,#slong,ruer|s|-s-,ruer,-s-
079v,N013,#slong,fri|s|chen,fri,chen
079v,N013,#slong,ha|s|tu,ha,tu
079v,N014,#slong,|s|o,,o
079v,N014,#slong,|s|malcz,,malcz
079v,N016,#slong,mu|s|-s-,mu,-s-
079v,N016,#slong,vi|s|chen,vi,chen
079v,N016,#slong,|s|o,,o
079v,N016,#slong,|s|way-s-,,way-s-
079v,N017,#slong,haw|s||s|en,haw,|s|en
079v,N017,#slong,haw|s||s|en,haw|s|,en
079v,N018,#slong,|s|chaidt,,chaidt
079v,N018,#slong,|s|lach-s-,,lach-s-
079v,N019,#slong,ha|s|tu,ha,tu
079v,N019,#slong,|s|ein,,ein
079v,N020,#slong,|s|o,,o
079v,N021,#slong,|s|y,,y
079v,N021,#slong,|s|warcz,,warcz
079v,N021,#slong,|s|toz,,toz
079v,N023,#slong,|s|o,,o
080r,N002,#slong,|s|ey,,ey
080r,N002,#slong,|s|alcz,,alcz
080r,N002,#slong,|s|traw,,traw
080r,N003,#slong,|s|o,,o
080r,N005,#slong,|s|chympffe|s||s|en,,chympffe|s||s|en
080r,N005,#slong,|s|chympffe|s||s|en,|s|chympffe,|s|en
080r,N005,#slong,|s|chympffe|s||s|en,|s|chympffe|s|,en
080r,N007,#slong,gro|s||s|eren,gro,|s|eren
080r,N007,#slong,gro|s||s|eren,gro|s|,eren
080r,N007,#slong,al|s|o,al,o
080r,N008,#slong,gro|s||s|eren,gro,|s|eren
080r,N008,#slong,gro|s||s|eren,gro|s|,eren
080r,N008,#slong,ge|s|ten,ge,ten
080r,N009,#slong,czwi|s||s|chen,czwi,|s|chen
080r,N009,#slong,czwi|s||s|chen,czwi|s|,chen
080r,N009,#slong,|s|ey,,ey
080r,N010,#slong,|s|czwi|s||s|chen,,czwi|s||s|chen
080r,N010,#slong,|s|czwi|s||s|chen,|s|czwi,|s|chen
080r,N010,#slong,|s|czwi|s||s|chen,|s|czwi|s|,chen
080r,N010,#slong,|s|ein,,ein
080r,N011,#slong,|s|ullen,,ullen
080r,N011,#slong,|s|olt,,olt
080r,N012,#slong,|s|ein,,ein
080r,N012,#slong,|s|o,,o
080r,N012,#slong,|s|y,,y
080r,N012,#slong,ha|s|t,ha,t
080r,N013,#slong,|s|o,,o
080r,N014,#slong,|s|tatt,,tatt
080r,N015,#slong,ge|s|tupp,ge,tupp
080r,N016,#slong,cze|s|einbel,cze,einbel
080r,N018,#slong,ge|s|tupp,ge,tupp
080r,N018,#slong,mach|s|tu,mach,tu
080r,N018,#slong,hy|s||s|enn,hy,|s|enn
080r,N018,#slong,hy|s||s|enn,hy|s|,enn
080r,N019,#slong,hi|s|chem,hi,chem
080r,N019,#slong,|s|un|s|t,,un|s|t
080r,N019,#slong,|s|un|s|t,|s|un,t
080r,N022,#slong,|s|y,,y
080r,N023,#slong,pe|s|treich,pe,treich
080v,N001,#slong,gro|s||s|en,gro,|s|en
080v,N001,#slong,gro|s||s|en,gro|s|,en
080v,N002,#slong,|s|ecz,,ecz
080v,N002,#slong,|s|o,,o
080v,N003,#slong,ve|s|t,ve,t
080v,N003,#slong,wa|s|ßer,wa,ßer
080v,N006,#slong,pa|s|-s-,pa,-s-
080v,N007,#slong,|s|lach,,lach
080v,N008,#slong,be=|s|treich,be=,treich
080v,N009,#slong,|s|ecz,,ecz
080v,N009,#slong,|s|ein,,ein
080v,N010,#slong,|s|o,,o
080v,N010,#slong,au|s|-s-,au,-s-
080v,N011,#slong,gro|s||s|en,gro,|s|en
080v,N011,#slong,gro|s||s|en,gro|s|,en
080v,N012,#slong,|s|eytten,,eytten
080v,N012,#slong,|s|nitten,,nitten
080v,N014,#slong,mug|s|t,mug,t
080v,N017,#slong,|s|nabel,,nabel
080v,N017,#slong,|s|ilbren,,ilbren
080v,N020,#slong,|s|ticken,,ticken
080v,N020,#slong,al|s|o,al,o
080v,N021,#slong,al|s|o,al,o
080v,N021,#slong,|s|elbigen,,elbigen
080v,N022,#slong,ti|s|ch,ti,ch
080v,N023,#slong,|s|y,,y
081r,N001,#slong,gee|s||s|en,gee,|s|en
081r,N001,#slong,gee|s||s|en,gee|s|,en
081r,N001,#slong,|s|o,,o
081r,N001,#slong,|s|ew,,ew
081r,N003,#slong,|s|o,,o
081r,N005,#slong,|s|ey,,ey
081r,N006,#slong,ne|s|t,ne,t
081r,N009,#slong,wey|s||s|-s-,wey,|s|-s-
081r,N009,#slong,wey|s||s|-s-,wey|s|,-s-
081r,N009,#slong,|s|pan,,pan
081r,N009,#slong,a|s|uil,a,uil
081r,N010,#slong,ne|s|t,ne,t
081r,N010,#slong,mach|s|t,mach,t
081r,N011,#slong,ne|s|t,ne,t
081r,N012,#slong,pachui|s|ch,pachui,ch
081r,N013,#slong,|s|mamenn,,mamenn
081r,N014,#slong,ro|s|ling,ro,ling
081r,N014,#slong,|s|el=bigen,,el=bigen
081r,N015,#slong,la|s|-s-,la,-s-
081r,N016,#slong,|s|y,,y
081r,N016,#slong,va|s|ten,va,ten
081r,N016,#slong,|s|y,,y
081r,N018,#slong,cker|s||s|en,cker,|s|en
081r,N018,#slong,cker|s||s|en,cker|s|,en
081r,N019,#slong,wey|s||s|el,wey,|s|el
081r,N019,#slong,wey|s||s|el,wey|s|,el
081r,N019,#slong,|s|ewd,,ewd
081r,N019,#slong,|s|lag-s-,,lag-s-
081r,N020,#slong,trey|s|tundt,trey,tundt
081r,N020,#slong,la|s||s|-s-,la,|s|-s-
081r,N020,#slong,la|s||s|-s-,la|s|,-s-
081r,N020,#slong,ge|s||s|en,ge,|s|en
081r,N020,#slong,ge|s||s|en,ge|s|,en
081r,N021,#slong,la|s|-s-,la,-s-
081r,N021,#slong,le|s||s|en,le,|s|en
081r,N021,#slong,le|s||s|en,le|s|,en
081v,N001,#slong,-S-ue|s||s|en,-S-ue,|s|en
081v,N001,#slong,-S-ue|s||s|en,-S-ue|s|,en
081v,N001,#slong,mo|s|t,mo,t
081v,N001,#slong,|s|ewd,,ewd
081v,N001,#slong,verge|s||s|en,verge,|s|en
081v,N001,#slong,verge|s||s|en,verge|s|,en
081v,N002,#slong,|s|o,,o
081v,N002,#slong,|s|einer,,einer
081v,N005,#slong,cze|s|tarck,cze,tarck
081v,N006,#slong,|s|ackel,,ackel
081v,N008,#slong,cze|s|tarck,cze,tarck
081v,N008,#slong,|s|o,,o
081v,N008,#slong,|s|ackel,,ackel
081v,N010,#slong,men|s|i-s-,men,i-s-
081v,N010,#slong,gey|s||s|licz,gey,|s|licz
081v,N010,#slong,gey|s||s|licz,gey|s|,licz
081v,N011,#slong,|s|warcze,,warcze
081v,N011,#slong,gey|s|licz,gey,licz
081v,N013,#slong,|s|lach-s-,,lach-s-
081v,N013,#slong,gey|s||s|licz,gey,|s|licz
081v,N013,#slong,gey|s||s|licz,gey|s|,licz
081v,N013,#slong,|s|chu|s|=|s|ell,,chu|s|=|s|ell
081v,N013,#slong,|s|chu|s|=|s|ell,|s|chu,=|s|ell
081v,N014,#slong,|s|chu|s|=|s|ell,|s|chu|s|=,ell
081v,N017,#slong,la|s|-s-,la,-s-
081v,N017,#slong,|s|yeden,,yeden
081v,N017,#slong,|s|y,,y
081v,N018,#slong,e|s||s|en,e,|s|en
081v,N018,#slong,e|s||s|en,e|s|,en
081v,N019,#slong,gey|s||s|licz,gey,|s|licz
081v,N019,#slong,gey|s||s|licz,gey|s|,licz
081v,N020,#slong,|s|lach-s-,,lach-s-
082r,N001,#slong,gey|s||s|lycz,gey,|s|lycz
082r,N001,#slong,gey|s||s|lycz,gey|s|,lycz
082r,N001,#slong,|s|affrian,,affrian
082r,N002,#slong,|s|y,,y
082r,N002,#slong,ge|s|otten,ge,otten
082r,N002,#slong,i|s||s|t,i,|s|t
082r,N002,#slong,i|s||s|t,i|s|,t
082r,N002,#slong,|s|o,,o
082r,N002,#slong,gew|s|-s-,gew,-s-
082r,N003,#slong,|s|y,,y
082r,N003,#slong,|s|chu|s||s|ell,,chu|s||s|ell
082r,N003,#slong,|s|chu|s||s|ell,|s|chu,|s|ell
082r,N003,#slong,|s|chu|s||s|ell,|s|chu|s|,ell
082r,N003,#slong,la|s|-s-,la,-s-
082r,N004,#slong,al|s|o,al,o
082r,N006,#slong,|s|lach,,lach
082r,N007,#slong,mag|s|t,mag,t
082r,N008,#slong,|s|ecz,,ecz
082r,N008,#slong,la|s|-s-,la,-s-
082r,N008,#slong,|s|yeden,,yeden
082r,N010,#slong,|s|chwayb-s-,,chwayb-s-
082r,N010,#slong,|s|chon,,chon
082r,N011,#slong,mu|s|tw,mu,tw
082r,N011,#slong,mag|s|tu,mag,tu
082r,N012,#slong,|s|uppen,,uppen
082r,N012,#slong,|s|affrann,,affrann
082r,N013,#slong,petter|s|ill,petter,ill
082r,N014,#slong,ti|s|ch,ti,ch
082r,N015,#slong,e|s||s|en,e,|s|en
082r,N015,#slong,e|s||s|en,e|s|,en
082r,N016,#slong,|s|am,,am
082r,N016,#slong,la|s|-s-,la,-s-
082r,N018,#slong,|s|trau,,trau
082r,N018,#slong,v|s|ell,v,ell
082r,N019,#slong,mi|s|ch,mi,ch
082r,N020,#slong,|s|ey,,ey
082r,N020,#slong,mi|s|ch,mi,ch
082r,N020,#slong,|s|aa,,aa
082v,N001,#slong,ti|s|ch,ti,ch
082v,N002,#slong,|s|am,,am
082v,N002,#slong,|s|preng-s-,,preng-s-
082v,N002,#slong,|s|o,,o
082v,N004,#slong,|s|y,,y
082v,N005,#slong,|s|chon,,chon
082v,N005,#slong,|s|y,,y
082v,N005,#slong,|s|ymbel,,ymbel
082v,N006,#slong,|s|y,,y
082v,N007,#slong,|s|neyd,,neyd
082v,N008,#slong,|s|emel,,emel
082v,N008,#slong,|s|nitel,,nitel
082v,N009,#slong,me|s|-s-er,me,-s-er
082v,N009,#slong,au|s|-s-,au,-s-
082v,N010,#slong,dun|s|-s-,dun,-s-
082v,N010,#slong,|s|trawben,,trawben
082v,N012,#slong,la|s||s|-s-,la,|s|-s-
082v,N012,#slong,la|s||s|-s-,la|s|,-s-
082v,N012,#slong,al|s|o,al,o
082v,N013,#slong,rich=te|s|t,rich=te,t
082v,N013,#slong,|s|o,,o
082v,N013,#slong,|s|aa,,aa
082v,N013,#slong,ver|s|alcz,ver,alcz
082v,N015,#slong,|s|olt,,olt
082v,N015,#slong,|s|eniff,,eniff
082v,N015,#slong,|s|tem=phff,,tem=phff
082v,N016,#slong,ge|s|chicht,ge,chicht
082v,N016,#slong,|s|o,,o
082v,N017,#slong,|s|yedun-s-,,yedun-s-
082v,N017,#slong,wa|s|-s-er,wa,-s-er
082v,N019,#slong,wa|s|-s-er,wa,-s-er
082v,N020,#slong,wa|s|-s-er,wa,-s-er
082v,N020,#slong,|s|yedenden,,yedenden
083r,N001,#slong,e|s||s|ach,e,|s|ach
083r,N001,#slong,e|s||s|ach,e|s|,ach
083r,N002,#slong,ge|s|nitten,ge,nitten
083r,N002,#slong,|s|ey,,ey
083r,N003,#slong,gro|s||s|en,gro,|s|en
083r,N003,#slong,gro|s||s|en,gro|s|,en
083r,N003,#slong,petter|s|ill,petter,ill
083r,N003,#slong,|s|ampt,,ampt
083r,N004,#slong,ge|s|to|s||s|en,ge,to|s||s|en
083r,N004,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
083r,N004,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
083r,N004,#slong,|s|ey,,ey
083r,N005,#slong,ge|s|to|s||s|en,ge,to|s||s|en
083r,N005,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
083r,N005,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
083r,N005,#slong,ge|s|att,ge,att
083r,N005,#slong,|s|ybb,,ybb
083r,N006,#slong,ge|s|chelt,ge,chelt
083r,N007,#slong,|s|ol,,ol
083r,N008,#slong,|s|ilber,,ilber
083r,N008,#slong,ge|s|unt,ge,unt
083r,N008,#slong,i|s|t,i,t
083r,N009,#slong,mantt|s|chett,mantt,chett
083r,N010,#slong,|s|o,,o
083r,N010,#slong,|s|ewd,,ewd
083r,N011,#slong,pru|s|ten,pru,ten
083r,N013,#slong,rei|s|ch,rei,ch
083r,N014,#slong,|s|chone,,chone
083r,N014,#slong,|s|ta,,ta
083r,N014,#slong,thue|s|,thue,
083r,N016,#slong,|s|weine-s-,,weine-s-
083r,N016,#slong,|s|malcz,,malcz
083r,N017,#slong,|s|ecz,,ecz
083r,N017,#slong,al|s|o,al,o
083r,N018,#slong,wey|s|-s-,wey,-s-
083r,N018,#slong,al|s|o,al,o
083r,N019,#slong,plabmant|s|cher,plabmant,cher
083v,N001,#slong,|s|ulcz,,ulcz
083v,N001,#slong,vi|s|ch,vi,ch
083v,N002,#slong,|s|y,,y
083v,N002,#slong,ge|s|ten,ge,ten
083v,N002,#slong,hay|s|ß,hay,ß
083v,N002,#slong,|s|y,,y
083v,N002,#slong,|s|ein,,ein
083v,N003,#slong,weich|s|ell,weich,ell
083v,N004,#slong,|s|to|s|-s-,,to|s|-s-
083v,N004,#slong,|s|to|s|-s-,|s|to,-s-
083v,N004,#slong,|s|chucz,,chucz
083v,N004,#slong,|s|ulcz,,ulcz
083v,N005,#slong,|s|y,,y
083v,N005,#slong,|s|indt,,indt
083v,N005,#slong,|s|o,,o
083v,N005,#slong,ge|s|tencz,ge,tencz
083v,N006,#slong,|s|lach,,lach
083v,N006,#slong,|s|y,,y
083v,N008,#slong,wey|s|-s-,wey,-s-
083v,N008,#slong,|s|aluan,,aluan
083v,N009,#slong,mi|s|ch,mi,ch
083v,N009,#slong,|s|y,,y
083v,N010,#slong,wa|s||s|er,wa,|s|er
083v,N010,#slong,wa|s||s|er,wa|s|,er
083v,N010,#slong,|s|chell,,chell
083v,N011,#slong,|s|y,,y
083v,N011,#slong,pe|s|lach,pe,lach
083v,N011,#slong,|s|y,,y
083v,N012,#slong,|s|py|s|-s-,,py|s|-s-
083v,N012,#slong,|s|py|s|-s-,|s|py,-s-
083v,N014,#slong,wug=|s|eln,wug=,eln
083v,N014,#slong,ha|s||s|en,ha,|s|en
083v,N014,#slong,ha|s||s|en,ha|s|,en
083v,N014,#slong,|s|neyd,,neyd
083v,N015,#slong,cze|s|lach,cze,lach
083v,N015,#slong,|s|way|s|-s-,,way|s|-s-
083v,N015,#slong,|s|way|s|-s-,|s|way,-s-
083v,N015,#slong,|s|ewd,,ewd
083v,N016,#slong,e|s||s|ig,e,|s|ig
083v,N016,#slong,e|s||s|ig,e|s|,ig
083v,N017,#slong,|s|o,,o
083v,N018,#slong,e|s||s|en,e,|s|en
083v,N018,#slong,e|s||s|en,e|s|,en
083v,N018,#slong,furhe|s|-s-,furhe,-s-
083v,N020,#slong,gee|s||s|en,gee,|s|en
083v,N020,#slong,gee|s||s|en,gee|s|,en
083v,N021,#slong,mag|s|t,mag,t
083v,N021,#slong,|s|to|s|-s-,,to|s|-s-
083v,N021,#slong,|s|to|s|-s-,|s|to,-s-
084r,N001,#slong,|s|treich,,treich
084r,N003,#slong,vi|s|ch,vi,ch
084r,N003,#slong,mag|s|tu,mag,tu
084r,N003,#slong,vi|s|ch,vi,ch
084r,N004,#slong,|s|o,,o
084r,N004,#slong,wa|s|-s-er,wa,-s-er
084r,N005,#slong,anrichte|s|t,anrichte,t
084r,N006,#slong,|s|o,,o
084r,N006,#slong,|s|neyd,,neyd
084r,N006,#slong,|s|emel,,emel
084r,N007,#slong,|s|lach,,lach
084r,N007,#slong,arbay|s|-s-,arbay,-s-
084r,N007,#slong,|s|ib,,ib
084r,N007,#slong,|s|lach,,lach
084r,N008,#slong,|s|y,,y
084r,N009,#slong,|s|malcz,,malcz
084r,N009,#slong,|s|neyd,,neyd
084r,N009,#slong,|s|y,,y
084r,N009,#slong,|s|tucken,,tucken
084r,N010,#slong,|s|py|s|ß,,py|s|ß
084r,N010,#slong,|s|py|s|ß,|s|py,ß
084r,N010,#slong,pe|s|lag-s-,pe,lag-s-
084r,N011,#slong,al|s|o,al,o
084r,N012,#slong,pie|s||s|en,pie,|s|en
084r,N012,#slong,pie|s||s|en,pie|s|,en
084r,N012,#slong,|s|eud-s-,,eud-s-
084r,N013,#slong,la|s|-s-,la,-s-
084r,N013,#slong,|s|elbig,,elbig
084r,N013,#slong,wa|s|-s-er,wa,-s-er
084r,N014,#slong,|s|preng,,preng
084r,N014,#slong,|s|am,,am
084r,N015,#slong,|s|o,,o
084r,N015,#slong,|s|ey,,ey
084r,N015,#slong,|s|a,,a
084r,N015,#slong,|s|o,,o
084r,N016,#slong,|s|elbigen,,elbigen
084r,N016,#slong,|s|am,,am
084r,N016,#slong,e|s||s|enn,e,|s|enn
084r,N016,#slong,e|s||s|enn,e|s|,enn
084r,N017,#slong,ko|s|t,ko,t
084r,N017,#slong,|s|ewd,,ewd
084r,N018,#slong,|s|y,,y
084r,N019,#slong,|s|malcz,,malcz
084r,N020,#slong,petter|s|ill,petter,ill
084v,N002,#slong,|s|chel-s-,,chel-s-
084v,N002,#slong,|s|toz,,toz
084v,N002,#slong,|s|piß,,piß
084v,N004,#slong,Al|s|o,Al,o
084v,N004,#slong,ge|s|ulcz,ge,ulcz
084v,N004,#slong,ckreu|s||s|en,ckreu,|s|en
084v,N004,#slong,ckreu|s||s|en,ckreu|s|,en
084v,N004,#slong,fue|s||s|en,fue,|s|en
084v,N004,#slong,fue|s||s|en,fue|s|,en
084v,N005,#slong,|s|chon,,chon
084v,N005,#slong,|s|ewd-s-,,ewd-s-
084v,N006,#slong,|s|ewd,,ewd
084v,N006,#slong,kreu|s||s|en,kreu,|s|en
084v,N006,#slong,kreu|s||s|en,kreu|s|,en
084v,N006,#slong,dy|s|tatt,dy,tatt
084v,N007,#slong,wa|s||s|er,wa,|s|er
084v,N007,#slong,wa|s||s|er,wa|s|,er
084v,N007,#slong,|s|y,,y
084v,N008,#slong,|s|ecz,,ecz
084v,N009,#slong,|s|ulcz,,ulcz
084v,N010,#slong,Al|s|o,Al,o
084v,N010,#slong,wur|s|t,wur,t
084v,N010,#slong,ckrew|s||s|en,ckrew,|s|en
084v,N010,#slong,ckrew|s||s|en,ckrew|s|,en
084v,N011,#slong,|s|ewd,,ewd
084v,N012,#slong,kre=w|s||s|en,kre=w,|s|en
084v,N012,#slong,kre=w|s||s|en,kre=w|s|,en
084v,N015,#slong,|s|piß,,piß
084v,N016,#slong,wur|s|t,wur,t
084v,N016,#slong,al|s|o,al,o
084v,N018,#slong,|s|o,,o
084v,N019,#slong,|s|o,,o
084v,N020,#slong,|s|treich-s-,,treich-s-
085r,N001,#slong,wali|s|chen,wali,chen
085r,N001,#slong,|s|toz,,toz
085r,N001,#slong,|s|aa,,aa
085r,N002,#slong,|s|ib,,ib
085r,N004,#slong,|s|pan|s|aw,,pan|s|aw
085r,N004,#slong,|s|pan|s|aw,|s|pan,aw
085r,N005,#slong,|s|ulcz,,ulcz
085r,N005,#slong,|s|o,,o
085r,N006,#slong,wa|s|-s-er,wa,-s-er
085r,N006,#slong,|s|ewd,,ewd
085r,N006,#slong,|s|pen|s|aw,,pen|s|aw
085r,N006,#slong,|s|pen|s|aw,|s|pen,aw
085r,N008,#slong,ge|s|otten,ge,otten
085r,N008,#slong,|s|ey,,ey
085r,N008,#slong,|s|o,,o
085r,N008,#slong,|s|eich,,eich
085r,N009,#slong,|s|toz,,toz
085r,N009,#slong,mor|s|ar,mor,ar
085r,N010,#slong,|s|emell,,emell
085r,N010,#slong,|s|emel,,emel
085r,N012,#slong,|s|treich-s-,,treich-s-
085r,N012,#slong,|s|y,,y
085r,N013,#slong,ge|s|otten,ge,otten
085r,N013,#slong,i|s|t,i,t
085r,N014,#slong,|s|affrann,,affrann
085r,N015,#slong,geu|s|-s-,geu,-s-
085r,N015,#slong,|s|pen|s|aw,,pen|s|aw
085r,N015,#slong,|s|pen|s|aw,|s|pen,aw
085r,N016,#slong,|s|ey,,ey
085r,N016,#slong,ha|s|t,ha,t
085r,N016,#slong,|s|ey,,ey
085r,N016,#slong,|s|chu|s||s|el,,chu|s||s|el
085r,N016,#slong,|s|chu|s||s|el,|s|chu,|s|el
085r,N016,#slong,|s|chu|s||s|el,|s|chu|s|,el
085r,N018,#slong,|s|weinen,,weinen
085r,N018,#slong,gemu|s|-s-,gemu,-s-
085r,N019,#slong,|s|o,,o
085r,N020,#slong,vei|s|cht,vei,cht
085v,N002,#slong,ge|s|ewdt,ge,ewdt
085v,N002,#slong,|s|o,,o
085v,N005,#slong,be|s|under-s-,be,under-s-
085v,N005,#slong,cko|s|tel,cko,tel
085v,N006,#slong,e|s||s|eich,e,|s|eich
085v,N006,#slong,e|s||s|eich,e|s|,eich
085v,N007,#slong,|s|to|s|-s-,,to|s|-s-
085v,N007,#slong,|s|to|s|-s-,|s|to,-s-
085v,N007,#slong,al|s|o,al,o
085v,N008,#slong,|s|treich-s-,,treich-s-
085v,N008,#slong,|s|eucz,,eucz
085v,N009,#slong,geu|s|-s-,geu,-s-
085v,N009,#slong,i|s|-s-,i,-s-
085v,N009,#slong,|s|o,,o
085v,N010,#slong,wali|s|ch,wali,ch
085v,N010,#slong,nu|s|-s-,nu,-s-
085v,N010,#slong,|s|auber,,auber
085v,N011,#slong,|s|chon,,chon
085v,N011,#slong,ge|s|chelten,ge,chelten
085v,N011,#slong,|s|toz,,toz
085v,N012,#slong,mu|s|ch,mu,ch
085v,N013,#slong,|s|o,,o
085v,N013,#slong,ha|s|t,ha,t
085v,N013,#slong,|s|o,,o
085v,N015,#slong,|s|toß,,toß
085v,N016,#slong,|s|tingell,,tingell
085v,N018,#slong,|s|lach,,lach
085v,N018,#slong,|s|alcz,,alcz
085v,N018,#slong,|s|affrann,,affrann
085v,N019,#slong,|s|ecz,,ecz
085v,N020,#slong,che|s||s|el,che,|s|el
085v,N020,#slong,che|s||s|el,che|s|,el
086r,N001,#slong,wa|s||s|er,wa,|s|er
086r,N001,#slong,wa|s||s|er,wa|s|,er
086r,N001,#slong,la|s|-s-,la,-s-
086r,N001,#slong,|s|y,,y
086r,N001,#slong,|s|ieden,,ieden
086r,N002,#slong,rindtflei|s|ch,rindtflei,ch
086r,N002,#slong,|s|o,,o
086r,N002,#slong,|s|y,,y
086r,N002,#slong,|s|ey,,ey
086r,N002,#slong,ge|s|otten,ge,otten
086r,N002,#slong,|s|o,,o
086r,N003,#slong,|s|tucken,,tucken
086r,N004,#slong,|s|ew,,ew
086r,N004,#slong,|s|y,,y
086r,N005,#slong,|s|ey,,ey
086r,N005,#slong,|s|o,,o
086r,N005,#slong,|s|y,,y
086r,N005,#slong,be|s|war,be,war
086r,N006,#slong,|s|y,,y
086r,N006,#slong,|s|tain,,tain
086r,N007,#slong,|s|neidt,,neidt
086r,N007,#slong,|s|y,,y
086r,N007,#slong,|s|toz,,toz
086r,N007,#slong,|s|py|s|-s-,,py|s|-s-
086r,N007,#slong,|s|py|s|-s-,|s|py,-s-
086r,N008,#slong,|s|pren-s-,,pren-s-
086r,N008,#slong,|s|alcz,,alcz
086r,N010,#slong,va|s|t,va,t
086r,N011,#slong,|s|affrann,,affrann
086r,N012,#slong,|s|ecz,,ecz
086r,N012,#slong,|s|ieden-s-,,ieden-s-
086r,N012,#slong,wa|s|ßr,wa,ßr
086r,N012,#slong,che|s||s|el,che,|s|el
086r,N012,#slong,che|s||s|el,che|s|,el
086r,N013,#slong,wa|s|ßr,wa,ßr
086r,N014,#slong,la|s|-s-,la,-s-
086r,N014,#slong,|s|ieden,,ieden
086r,N014,#slong,|s|,,
086r,N014,#slong,ge|s|tocht,ge,tocht
086r,N015,#slong,|s|cheu|s|-s-,,cheu|s|-s-
086r,N015,#slong,|s|cheu|s|-s-,|s|cheu,-s-
086r,N015,#slong,wei|s|-s-,wei,-s-
086r,N016,#slong,be|s|auber,be,auber
086r,N016,#slong,wa|s||s|er,wa,|s|er
086r,N016,#slong,wa|s||s|er,wa|s|,er
086r,N016,#slong,|s|eycht,,eycht
086r,N017,#slong,|s|o,,o
086r,N017,#slong,ka|s|-s-,ka,-s-
086r,N017,#slong,|s|o,,o
086r,N018,#slong,|s|neycz,,neycz
086r,N018,#slong,|s|to|s|-s-,,to|s|-s-
086r,N018,#slong,|s|to|s|-s-,|s|to,-s-
086r,N018,#slong,|s|pi|s|-s-,,pi|s|-s-
086r,N018,#slong,|s|pi|s|-s-,|s|pi,-s-
086r,N019,#slong,ro|s|t,ro,t
086r,N019,#slong,begeu|s|-s-,begeu,-s-
086r,N020,#slong,|s|palcz,,palcz
086r,N020,#slong,e|s||s|en,e,|s|en
086r,N020,#slong,e|s||s|en,e|s|,en
086v,N001,#slong,|s|al|s|en,,al|s|en
086v,N001,#slong,|s|al|s|en,|s|al,en
086v,N003,#slong,forti|s||s|ime,forti,|s|ime
086v,N003,#slong,forti|s||s|ime,forti|s|,ime
086v,N003,#slong,po|s|tea,po,tea
086v,N004,#slong,va|s|e,va,e
086v,N006,#slong,po|s|t,po,t
086v,N010,#slong,i|s|ta,i,ta
086v,N010,#slong,|s|icut,,icut
086v,N012,#slong,|s|patula,,patula
087r,N003,#slong,Gero|s|t,Gero,t
087r,N004,#slong,e|s||s|ich,e,|s|ich
087r,N004,#slong,e|s||s|ich,e|s|,ich
087r,N005,#slong,Ey|s|payn,Ey,payn
087r,N006,#slong,ke|s|fley|s|ch,ke,fley|s|ch
087r,N006,#slong,ke|s|fley|s|ch,ke|s|fley,ch
087r,N007,#slong,Naplfley|s|ch,Naplfley,ch
087r,N008,#slong,knopffley|s|ch,knopffley,ch
087r,N009,#slong,ver|s|toln|s|fley|s|ch,ver,toln|s|fley|s|ch
087r,N009,#slong,ver|s|toln|s|fley|s|ch,ver|s|toln,fley|s|ch
087r,N009,#slong,ver|s|toln|s|fley|s|ch,ver|s|toln|s|fley,ch
087r,N015,#slong,Kriczelfley|s|ch,Kriczelfley,ch
087r,N017,#slong,fay|s|t,fay,t
