,folio,line,type,word,pre_text,after_text,position
1399,034r,N004,#slong,|s|,,,initial
1400,034r,N005,#slong,mi|s|ch,mi,ch,medial
1401,034r,N005,#slong,|s|eniff,,eniff,initial
1402,034r,N006,#slong,va|s|t,va,t,medial
1403,034r,N008,#slong,|s|o,,o,initial
1404,034r,N008,#slong,|s|elbigen,,elbigen,initial
1405,034r,N009,#slong,|s|o+,,o+,initial
1406,034r,N010,#slong,ha|s|t,ha,t,medial
1407,034r,N010,#slong,|s|eniff,,eniff,initial
1408,034r,N011,#slong,va|s|ten,va,ten,medial
1409,034r,N012,#slong,|s|o,,o,initial
1410,034r,N012,#slong,|s|toz,,toz,initial
1411,034r,N013,#slong,mor|s|ar,mor,ar,medial
1412,034r,N018,#slong,e|s||s|en,e,|s|en,medial
1413,034r,N018,#slong,e|s||s|en,e|s|,en,medial
1414,034r,N019,#slong,|s|chwarcz,,chwarcz,initial
1415,034r,N020,#slong,|s|o,,o,initial
1416,034r,N021,#slong,mu|s|t,mu,t,medial
1417,034v,N002,#slong,mu|s|t,mu,t,medial
1418,034v,N003,#slong,mu|s|t,mu,t,medial
1419,034v,N005,#slong,|s|alcz,,alcz,initial
1420,034v,N005,#slong,mag|s|tu,mag,tu,medial
1421,034v,N006,#slong,|s|warcz,,warcz,initial
1422,034v,N007,#slong,wey|s|-s-,wey,-s-,medial
1423,034v,N008,#slong,|s|o,,o,initial
1424,034v,N010,#slong,mu|s|t,mu,t,medial
1425,034v,N010,#slong,mue|s|t,mue,t,medial
1426,034v,N011,#slong,|s|alz,,alz,initial
1427,034v,N011,#slong,|s|olt,,olt,initial
1428,034v,N011,#slong,verge|s||s|en,verge,|s|en,medial
1429,034v,N011,#slong,verge|s||s|en,verge|s|,en,medial
1430,034v,N013,#slong,|s|weine-s-,,weine-s-,initial
1431,034v,N013,#slong,fley|s|ch,fley,ch,medial
1432,034v,N013,#slong,|s|malcz,,malcz,initial
1433,034v,N013,#slong,mu|s|t,mu,t,medial
1434,034v,N016,#slong,vi|s|ch,vi,ch,medial
1435,034v,N017,#slong,|s|to-s-,,to-s-,initial
1436,034v,N018,#slong,mu|s|tu,mu,tu,medial
1437,034v,N019,#slong,i|s|t,i,t,medial
1438,034v,N019,#slong,au|s|ter,au,ter,medial
1439,034v,N019,#slong,ma|s||s|en,ma,|s|en,medial
1440,034v,N019,#slong,ma|s||s|en,ma|s|,en,medial
1441,034v,N020,#slong,mue|s|t,mue,t,medial
1442,034v,N021,#slong,|s|alcz,,alcz,initial
1443,035r,N002,#slong,|s|chueb,,chueb,initial
1444,035r,N002,#slong,|s|y,,y,initial
1445,035r,N003,#slong,petter|s|il,petter,il,medial
1446,035r,N003,#slong,|s|aluan,,aluan,initial
1447,035r,N004,#slong,|s|affran,,affran,initial
1448,035r,N004,#slong,|s|alcz,,alcz,initial
1449,035r,N004,#slong,e|s||s|eich,e,|s|eich,medial
1450,035r,N004,#slong,e|s||s|eich,e|s|,eich,medial
1451,035r,N006,#slong,vi|s|ch,vi,ch,medial
1452,035r,N009,#slong,all|s|o,all,o,medial
1453,035r,N009,#slong,mag|s|tu,mag,tu,medial
1454,035r,N010,#slong,lachg|s|ten,lachg,ten,medial
1455,035r,N011,#slong,vi|s|ch,vi,ch,medial
1456,035r,N012,#slong,vi|s|ch,vi,ch,medial
1457,035r,N012,#slong,|s|ieden,,ieden,initial
1458,035r,N013,#slong,|s|oll,,oll,initial
1459,035r,N013,#slong,vi|s|ch,vi,ch,medial
1460,035r,N013,#slong,|s|ewd,,ewd,initial
1461,035r,N013,#slong,wa|s|-s-er,wa,-s-er,medial
1462,035r,N014,#slong,|s|alcz,,alcz,initial
1463,035r,N014,#slong,|s|y,,y,initial
1464,035r,N014,#slong,wa|s||s|en,wa,|s|en,medial
1465,035r,N014,#slong,wa|s||s|en,wa|s|,en,medial
1466,035r,N016,#slong,|s|o,,o,initial
1467,035r,N017,#slong,|s|y,,y,initial
1468,035r,N017,#slong,|s|ieden,,ieden,initial
1469,035r,N018,#slong,wa|s|-s-er,wa,-s-er,medial
1470,035r,N018,#slong,gew|s|-s-,gew,-s-,medial
1471,035r,N019,#slong,vi|s|ch,vi,ch,medial
1472,035r,N019,#slong,|s|ew,,ew,initial
1473,035r,N019,#slong,|s|y,,y,initial
1474,035r,N020,#slong,|s|affran,,affran,initial
1475,035r,N021,#slong,ge|s|machen,ge,machen,medial
1476,035r,N021,#slong,|s|ewd,,ewd,initial
1477,035r,N021,#slong,|s|y,,y,initial
1478,035v,N001,#slong,|s|y,,y,initial
1479,035v,N003,#slong,|s|ummer,,ummer,initial
1480,035v,N004,#slong,|s|ullen,,ullen,initial
1481,035v,N006,#slong,|s|o,,o,initial
1482,035v,N007,#slong,|s|iben,,iben,initial
1483,035v,N007,#slong,mag|s|tu,mag,tu,medial
1484,035v,N008,#slong,|s|tan,,tan,initial
1485,035v,N008,#slong,|s|warcz,,warcz,initial
1486,035v,N008,#slong,mu|s|t,mu,t,medial
1487,035v,N009,#slong,wey|s|ß,wey,ß,medial
1488,035v,N010,#slong,i|s|t,i,t,medial
1489,035v,N010,#slong,|s|amen,,amen,initial
1490,035v,N012,#slong,mu|s|tu,mu,tu,medial
1491,035v,N013,#slong,|s|ummer,,ummer,initial
1492,035v,N013,#slong,|s|oltu,,oltu,initial
1493,035v,N014,#slong,|s|ol,,ol,initial
1494,035v,N014,#slong,|s|ein,,ein,initial
1495,035v,N014,#slong,|s|o,,o,initial
1496,035v,N015,#slong,|s|toz,,toz,initial
1497,035v,N015,#slong,|s|y,,y,initial
1498,035v,N015,#slong,|s|chon,,chon,initial
1499,035v,N016,#slong,|s|y,,y,initial
1500,035v,N017,#slong,verge|s||s|en,verge,|s|en,medial
1501,035v,N017,#slong,verge|s||s|en,verge|s|,en,medial
1502,035v,N017,#slong,petter|s|ill,petter,ill,medial
1503,035v,N018,#slong,|s|angen,,angen,initial
1504,035v,N018,#slong,|s|affran,,affran,initial
1505,035v,N020,#slong,weych|s|lin,weych,lin,medial
1506,035v,N020,#slong,|s|y,,y,initial
1507,035v,N021,#slong,|s|o,,o,initial
1508,035v,N021,#slong,|s|oltu,,oltu,initial
1509,035v,N021,#slong,|s|y,,y,initial
1510,036r,N001,#slong,|s|y,,y,initial
1511,036r,N001,#slong,la|s||s|en,la,|s|en,medial
1512,036r,N001,#slong,la|s||s|en,la|s|,en,medial
1513,036r,N001,#slong,|s|o,,o,initial
1514,036r,N001,#slong,|s|oltu,,oltu,initial
1515,036r,N001,#slong,|s|y,,y,initial
1516,036r,N001,#slong,|s|ieden,,ieden,initial
1517,036r,N003,#slong,|s|oltu,,oltu,initial
1518,036r,N003,#slong,|s|y,,y,initial
1519,036r,N003,#slong,|s|ieden,,ieden,initial
1520,036r,N004,#slong,ge=|s|otten,ge=,otten,medial
1521,036r,N004,#slong,i|s|t,i,t,medial
1522,036r,N004,#slong,|s|o,,o,initial
1523,036r,N004,#slong,|s|oltu,,oltu,initial
1524,036r,N004,#slong,la|s||s|en,la,|s|en,medial
1525,036r,N004,#slong,la|s||s|en,la|s|,en,medial
1526,036r,N005,#slong,|s|o,,o,initial
1527,036r,N006,#slong,pi|s|tu,pi,tu,medial
1528,036r,N007,#slong,mag|s|tu,mag,tu,medial
1529,036r,N007,#slong,|s|y,,y,initial
1530,036r,N008,#slong,|s|y,,y,initial
1531,036r,N008,#slong,verlew|s|t,verlew,t,medial
1532,036r,N008,#slong,|s|olt,,olt,initial
1533,036r,N009,#slong,|s|chon,,chon,initial
1534,036r,N009,#slong,|s|y,,y,initial
1535,036r,N010,#slong,ha|s|tu,ha,tu,medial
1536,036r,N012,#slong,|s|ten,,ten,initial
1537,036r,N012,#slong,|s|ewd,,ewd,initial
1538,036r,N014,#slong,al|s|o,al,o,medial
1539,036r,N015,#slong,|s|tenn,,tenn,initial
1540,036r,N015,#slong,al|s|o,al,o,medial
1541,036r,N015,#slong,ha|s|tu,ha,tu,medial
1542,036r,N018,#slong,|s|lach,,lach,initial
1543,036r,N019,#slong,|s|neydt,,neydt,initial
1544,036r,N019,#slong,|s|chaff,,chaff,initial
1545,036r,N020,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1546,036r,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1547,036r,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1548,036v,N001,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1549,036v,N001,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1550,036v,N001,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1551,036v,N002,#slong,|s|o,,o,initial
1552,036v,N005,#slong,|s|ol,,ol,initial
1553,036v,N006,#slong,|s|ol,,ol,initial
1554,036v,N007,#slong,|s|y,,y,initial
1555,036v,N007,#slong,|s|to|s||s|en,,to|s||s|en,initial
1556,036v,N007,#slong,|s|to|s||s|en,|s|to,|s|en,medial
1557,036v,N007,#slong,|s|to|s||s|en,|s|to|s|,en,medial
1558,036v,N007,#slong,|s|eichen,,eichen,initial
1559,036v,N008,#slong,|s|y,,y,initial
1560,036v,N009,#slong,|s|olt,,olt,initial
1561,036v,N010,#slong,|s|y,,y,initial
1562,036v,N011,#slong,gie|s||s|en,gie,|s|en,medial
1563,036v,N011,#slong,gie|s||s|en,gie|s|,en,medial
1564,036v,N011,#slong,gemi|s|cht,gemi,cht,medial
1565,036v,N012,#slong,pa|s|tel,pa,tel,medial
1566,036v,N013,#slong,vi|s|chen,vi,chen,medial
1567,036v,N013,#slong,hau|s|en,hau,en,medial
1568,036v,N013,#slong,wa|s|-s-er,wa,-s-er,medial
1569,036v,N014,#slong,pa|s|tel,pa,tel,medial
1570,036v,N014,#slong,|s|o,,o,initial
1571,036v,N018,#slong,vi|s|chen,vi,chen,medial
1572,036v,N019,#slong,pa|s|tel,pa,tel,medial
1573,036v,N019,#slong,|s|o,,o,initial
1574,036v,N021,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1575,036v,N021,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1576,036v,N021,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1577,037r,N001,#slong,|s|tocz,,tocz,initial
1578,037r,N002,#slong,mor|s|ar,mor,ar,medial
1579,037r,N002,#slong,er|s|t,er,t,medial
1580,037r,N003,#slong,|s|affran,,affran,initial
1581,037r,N003,#slong,mi|s|ch,mi,ch,medial
1582,037r,N004,#slong,|s|tupp,,tupp,initial
1583,037r,N005,#slong,|s|emell,,emell,initial
1584,037r,N006,#slong,ver|s|tet,ver,tet,medial
1585,037r,N007,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1586,037r,N007,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1587,037r,N007,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1588,037r,N007,#slong,|s|ol,,ol,initial
1589,037r,N007,#slong,|s|ein,,ein,initial
1590,037r,N008,#slong,i|s|t,i,t,medial
1591,037r,N008,#slong,au|s||s|-s-,au,|s|-s-,medial
1592,037r,N008,#slong,au|s||s|-s-,au|s|,-s-,medial
1593,037r,N009,#slong,|s|amb-s-,,amb-s-,initial
1594,037r,N012,#slong,|s|tocklein,,tocklein,initial
1595,037r,N013,#slong,|s|affran,,affran,initial
1596,037r,N015,#slong,|s|ewdt,,ewdt,initial
1597,037r,N015,#slong,|s|y,,y,initial
1598,037r,N017,#slong,|s|picz,,picz,initial
1599,037r,N019,#slong,petter|s|il,petter,il,medial
1600,037v,N003,#slong,|s|chal,,chal,initial
1601,037v,N004,#slong,|s|ieden,,ieden,initial
1602,037v,N005,#slong,|s|ieb,,ieb,initial
1603,037v,N005,#slong,|s|y,,y,initial
1604,037v,N005,#slong,|s|o,,o,initial
1605,037v,N005,#slong,|s|y,,y,initial
1606,037v,N007,#slong,e|s||s|eich,e,|s|eich,medial
1607,037v,N007,#slong,e|s||s|eich,e|s|,eich,medial
1608,037v,N008,#slong,|s|ewd,,ewd,initial
1609,037v,N011,#slong,rei|s|ch,rei,ch,medial
1610,037v,N012,#slong,wa|s|ch,wa,ch,medial
1611,037v,N012,#slong,wa|s|-s-er,wa,-s-er,medial
1612,037v,N013,#slong,|s|o,,o,initial
1613,037v,N014,#slong,|s|unnen,,unnen,initial
1614,037v,N015,#slong,i|s|t,i,t,medial
1615,037v,N015,#slong,|s|o,,o,initial
1616,037v,N015,#slong,|s|to-s-,,to-s-,initial
1617,037v,N016,#slong,mor|s|ar,mor,ar,medial
1618,037v,N017,#slong,|s|ib,,ib,initial
1619,037v,N017,#slong,|s|o,,o,initial
1620,037v,N018,#slong,|s|ecz,,ecz,initial
1621,037v,N019,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
1622,037v,N019,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
1623,037v,N019,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
1624,037v,N019,#slong,rei|s|ch=wol,rei,ch=wol,medial
1625,038r,N001,#slong,mor|s|ar,mor,ar,medial
1626,038r,N002,#slong,|s|o,,o,initial
1627,038r,N002,#slong,|s|emel,,emel,initial
1628,038r,N002,#slong,|s|neydt,,neydt,initial
1629,038r,N004,#slong,|s|emel,,emel,initial
1630,038r,N004,#slong,mu|s|tat,mu,tat,medial
1631,038r,N005,#slong,|s|tupp,,tupp,initial
1632,038r,N005,#slong,|s|lach,,lach,initial
1633,038r,N007,#slong,mug|s|t,mug,t,medial
1634,038r,N007,#slong,|s|o,,o,initial
1635,038r,N008,#slong,mag|s|t,mag,t,medial
1636,038r,N009,#slong,fu|s||s|el,fu,|s|el,medial
1637,038r,N009,#slong,fu|s||s|el,fu|s|,el,medial
1638,038r,N009,#slong,|s|malcz,,malcz,initial
1639,038r,N010,#slong,mor|s|ar,mor,ar,medial
1640,038r,N010,#slong,|s|ecz,,ecz,initial
1641,038r,N014,#slong,|s|o,,o,initial
1642,038r,N015,#slong,|s|emel,,emel,initial
1643,038r,N016,#slong,|s|neydt,,neydt,initial
1644,038r,N017,#slong,mu|s|cat,mu,cat,medial
1645,038r,N017,#slong,|s|malcz,,malcz,initial
1646,038r,N020,#slong,|s|elbig,,elbig,initial
1647,038r,N020,#slong,au|s|ß,au,ß,medial
1648,038r,N021,#slong,di|s||s|em,di,|s|em,medial
1649,038r,N021,#slong,di|s||s|em,di|s|,em,medial
1650,038v,N001,#slong,gero|s|t,gero,t,medial
1651,038v,N003,#slong,ha|s|t,ha,t,medial
1652,038v,N003,#slong,|s|o,,o,initial
1653,038v,N005,#slong,gero|s|t,gero,t,medial
1654,038v,N010,#slong,|s|o,,o,initial
1655,038v,N012,#slong,|s|awber,,awber,initial
1656,038v,N016,#slong,i|s|t,i,t,medial
1657,038v,N016,#slong,|s|peyß,,peyß,initial
1658,038v,N017,#slong,ver|s|alcz,ver,alcz,medial
1659,038v,N017,#slong,|s|o,,o,initial
1660,038v,N017,#slong,i|s|t,i,t,medial
1661,038v,N018,#slong,gmue|s|-s-,gmue,-s-,medial
1662,038v,N019,#slong,|s|o,,o,initial
1663,038v,N020,#slong,fley|s|ch,fley,ch,medial
1664,038v,N020,#slong,vai|s|t,vai,t,medial
1665,038v,N020,#slong,|s|ie=den,,ie=den,initial
1666,038v,N021,#slong,|s|tat,,tat,initial
1667,038v,N022,#slong,|s|o,,o,initial
1668,038v,N022,#slong,mue|s|-s-,mue,-s-,medial
1669,039r,N001,#slong,mu|s|t,mu,t,medial
1670,039r,N002,#slong,|s|ue|s|ß,,ue|s|ß,initial
1671,039r,N002,#slong,|s|ue|s|ß,|s|ue,ß,medial
1672,039r,N004,#slong,rindflei|s|ch,rindflei,ch,medial
1673,039r,N004,#slong,|s|o,,o,initial
1674,039r,N004,#slong,ge|s|otten,ge,otten,medial
1675,039r,N005,#slong,flei|s|ch,flei,ch,medial
1676,039r,N005,#slong,|s|ey,,ey,initial
1677,039r,N009,#slong,|s|emel,,emel,initial
1678,039r,N010,#slong,|s|ill,,ill,initial
1679,039r,N012,#slong,ha|s|tu,ha,tu,medial
1680,039r,N012,#slong,|s|o,,o,initial
1681,039r,N012,#slong,vai|s|te,vai,te,medial
1682,039r,N014,#slong,|s|auber-s-,,auber-s-,initial
1683,039r,N017,#slong,|s|o,,o,initial
1684,039r,N018,#slong,vai|s|t,vai,t,medial
1685,039r,N021,#slong,|s|ew,,ew,initial
1686,039r,N021,#slong,|s|o,,o,initial
1687,039v,N002,#slong,|s|o,,o,initial
1688,039v,N002,#slong,i|s|t,i,t,medial
1689,039v,N005,#slong,|s|o,,o,initial
1690,039v,N006,#slong,ge|s|oten-s-,ge,oten-s-,medial
1691,039v,N006,#slong,|s|peck-s-,,peck-s-,initial
1692,039v,N008,#slong,|s|tupp,,tupp,initial
1693,039v,N011,#slong,|s|trawben,,trawben,initial
1694,039v,N013,#slong,|s|malz,,malz,initial
1695,039v,N013,#slong,|s|o,,o,initial
1696,039v,N013,#slong,ver|s|alcz,ver,alcz,medial
1697,039v,N015,#slong,|s|y,,y,initial
1698,039v,N015,#slong,|s|chon,,chon,initial
1699,039v,N015,#slong,|s|ewd,,ewd,initial
1700,039v,N015,#slong,|s|ie,,ie,initial
1701,039v,N016,#slong,|s|tatt,,tatt,initial
1702,039v,N019,#slong,|s|malcz,,malcz,initial
1703,039v,N021,#slong,fley|s|ch,fley,ch,medial
1704,040r,N001,#slong,fley|s|ch,fley,ch,medial
1705,040r,N004,#slong,wa|s|-s-er,wa,-s-er,medial
1706,040r,N004,#slong,|s|ey,,ey,initial
1707,040r,N006,#slong,|s|o,,o,initial
1708,040r,N006,#slong,i|s|t,i,t,medial
1709,040r,N009,#slong,|s|affran,,affran,initial
1710,040r,N010,#slong,al|s|o,al,o,medial
1711,040r,N010,#slong,|s|afftig,,afftig,initial
1712,040r,N010,#slong,ti|s|ch,ti,ch,medial
1713,040r,N013,#slong,|s|ewd,,ewd,initial
1714,040r,N013,#slong,|s|y,,y,initial
1715,040r,N014,#slong,ge|s|otten,ge,otten,medial
1716,040r,N014,#slong,|s|indt,,indt,initial
1717,040r,N014,#slong,|s|eniff,,eniff,initial
1718,040r,N015,#slong,|s|eich,,eich,initial
1719,040r,N016,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
1720,040r,N016,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
1721,040r,N016,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
1722,040r,N017,#slong,pru|s|t,pru,t,medial
1723,040r,N018,#slong,|s|o,,o,initial
1724,040r,N018,#slong,i|s|t,i,t,medial
1725,040r,N020,#slong,|s|ewd,,ewd,initial
1726,040r,N021,#slong,fay|s|ß,fay,ß,medial
1727,040r,N021,#slong,fley|s|ch,fley,ch,medial
1728,040v,N001,#slong,|s|tupp,,tupp,initial
1729,040v,N001,#slong,|s|y,,y,initial
1730,040v,N002,#slong,|s|y,,y,initial
1731,040v,N003,#slong,ro|s|t,ro,t,medial
1732,040v,N003,#slong,|s|malcz,,malcz,initial
1733,040v,N003,#slong,|s|malcz,,malcz,initial
1734,040v,N005,#slong,|s|ieden,,ieden,initial
1735,040v,N005,#slong,|s|o,,o,initial
1736,040v,N005,#slong,|s|y,,y,initial
1737,040v,N007,#slong,|s|o,,o,initial
1738,040v,N007,#slong,|s|ew,,ew,initial
1739,040v,N007,#slong,|s|y,,y,initial
1740,040v,N008,#slong,|s|peck,,peck,initial
1741,040v,N009,#slong,e|s||s|eich,e,|s|eich,medial
1742,040v,N009,#slong,e|s||s|eich,e|s|,eich,medial
1743,040v,N010,#slong,|s|affran,,affran,initial
1744,040v,N012,#slong,|s|y,,y,initial
1745,040v,N013,#slong,|s|malcz,,malcz,initial
1746,040v,N015,#slong,wali|s|ch,wali,ch,medial
1747,040v,N015,#slong,petter|s|il,petter,il,medial
1748,040v,N016,#slong,e|s||s|eich,e,|s|eich,medial
1749,040v,N016,#slong,e|s||s|eich,e|s|,eich,medial
1750,040v,N018,#slong,|s|pen,,pen,initial
1751,040v,N018,#slong,|s|aw,,aw,initial
1752,040v,N019,#slong,|s|o,,o,initial
1753,040v,N020,#slong,wa|s|-s-er,wa,-s-er,medial
1754,040v,N020,#slong,|s|ewd,,ewd,initial
1755,040v,N021,#slong,|s|pen|s|aw,,pen|s|aw,initial
1756,040v,N021,#slong,|s|pen|s|aw,|s|pen,aw,medial
1757,041r,N001,#slong,ge|s|otten,ge,otten,medial
1758,041r,N001,#slong,i|s|t,i,t,medial
1759,041r,N001,#slong,|s|o,,o,initial
1760,041r,N001,#slong,|s|eich,,eich,initial
1761,041r,N002,#slong,|s|toß,,toß,initial
1762,041r,N003,#slong,mor|s|ar,mor,ar,medial
1763,041r,N003,#slong,|s|emel,,emel,initial
1764,041r,N005,#slong,|s|treich,,treich,initial
1765,041r,N005,#slong,|s|y,,y,initial
1766,041r,N006,#slong,ge|s|otten,ge,otten,medial
1767,041r,N006,#slong,i|s|t,i,t,medial
1768,041r,N008,#slong,|s|affran,,affran,initial
1769,041r,N009,#slong,|s|pen|s|aw,,pen|s|aw,initial
1770,041r,N009,#slong,|s|pen|s|aw,|s|pen,aw,medial
1771,041r,N010,#slong,|s|y,,y,initial
1772,041r,N010,#slong,ha|s|t,ha,t,medial
1773,041r,N010,#slong,|s|o,,o,initial
1774,041r,N010,#slong,i|s|t,i,t,medial
1775,041r,N014,#slong,cha|s|trawne,cha,trawne,medial
1776,041r,N015,#slong,|s|o,,o,initial
1777,041r,N018,#slong,|s|chon,,chon,initial
1778,041r,N018,#slong,la|s|,la,,final
1779,041r,N019,#slong,|s|chon,,chon,initial
1780,041r,N019,#slong,czwi|s|chen,czwi,chen,medial
1781,041r,N020,#slong,fley|s|ch,fley,ch,medial
1782,041r,N020,#slong,al|s|o,al,o,medial
1783,041r,N021,#slong,|s|neyd,,neyd,initial
1784,041v,N001,#slong,|s|y,,y,initial
1785,041v,N002,#slong,|s|tumphacz,,tumphacz,initial
1786,041v,N003,#slong,pla|s|t,pla,t,medial
1787,041v,N003,#slong,|s|y,,y,initial
1788,041v,N004,#slong,i|s|t,i,t,medial
1789,041v,N004,#slong,|s|y,,y,initial
1790,041v,N005,#slong,|s|toz,,toz,initial
1791,041v,N007,#slong,|s|tumpfhat,,tumpfhat,initial
1792,041v,N007,#slong,|s|toß,,toß,initial
1793,041v,N009,#slong,|s|to|s||s|en,,to|s||s|en,initial
1794,041v,N009,#slong,|s|to|s||s|en,|s|to,|s|en,medial
1795,041v,N009,#slong,|s|to|s||s|en,|s|to|s|,en,medial
1796,041v,N009,#slong,pi|s|t,pi,t,medial
1797,041v,N009,#slong,|s|o,,o,initial
1798,041v,N011,#slong,|s|turcz,,turcz,initial
1799,041v,N014,#slong,flei|s|ch,flei,ch,medial
1800,041v,N014,#slong,|s|ieden,,ieden,initial
1801,041v,N015,#slong,ge|s|otten,ge,otten,medial
1802,041v,N015,#slong,i|s|t,i,t,medial
1803,041v,N015,#slong,|s|o,,o,initial
1804,041v,N015,#slong,|s|aluan,,aluan,initial
1805,041v,N016,#slong,petter|s|ill,petter,ill,medial
1806,041v,N016,#slong,|s|tupp,,tupp,initial
1807,041v,N017,#slong,|s|o,,o,initial
1808,041v,N017,#slong,|s|ich,,ich,initial
1809,041v,N019,#slong,i|s|t,i,t,medial
1810,041v,N019,#slong,|s|o,,o,initial
1811,041v,N019,#slong,|s|y,,y,initial
1812,041v,N021,#slong,wa|s|-s-er,wa,-s-er,medial
1813,042r,N002,#slong,|s|ieden,,ieden,initial
1814,042r,N002,#slong,|s|o,,o,initial
1815,042r,N002,#slong,|s|tercken,,tercken,initial
1816,042r,N003,#slong,|s|iecht,,iecht,initial
1817,042r,N003,#slong,|s|ein,,ein,initial
1818,042r,N004,#slong,|s|einen,,einen,initial
1819,042r,N004,#slong,|s|ein,,ein,initial
1820,042r,N004,#slong,|s|ein,,ein,initial
1821,042r,N006,#slong,hir|s||s|-s-,hir,|s|-s-,medial
1822,042r,N006,#slong,hir|s||s|-s-,hir|s|,-s-,medial
1823,042r,N007,#slong,fri|s|ch,fri,ch,medial
1824,042r,N007,#slong,hir|s||s|en,hir,|s|en,medial
1825,042r,N007,#slong,hir|s||s|en,hir|s|,en,medial
1826,042r,N007,#slong,|s|o,,o,initial
1827,042r,N008,#slong,|s|ewdt,,ewdt,initial
1828,042r,N008,#slong,|s|y,,y,initial
1829,042r,N009,#slong,|s|elber-s-,,elber-s-,initial
1830,042r,N009,#slong,i|s|t,i,t,medial
1831,042r,N009,#slong,|s|i,,i,initial
1832,042r,N009,#slong,|s|macken,,macken,initial
1833,042r,N009,#slong,|s|o,,o,initial
1834,042r,N010,#slong,|s|ol,,ol,initial
1835,042r,N011,#slong,petter=|s|ill,petter=,ill,medial
1836,042r,N011,#slong,|s|un|s|t,,un|s|t,initial
1837,042r,N011,#slong,|s|un|s|t,|s|un,t,medial
1838,042r,N013,#slong,e|s||s|eich,e,|s|eich,medial
1839,042r,N013,#slong,e|s||s|eich,e|s|,eich,medial
1840,042r,N013,#slong,|s|ol,,ol,initial
1841,042r,N013,#slong,gie|s||s|en,gie,|s|en,medial
1842,042r,N013,#slong,gie|s||s|en,gie|s|,en,medial
1843,042r,N014,#slong,|s|o,,o,initial
1844,042r,N016,#slong,|s|y,,y,initial
1845,042r,N017,#slong,wa|s|-s-er,wa,-s-er,medial
1846,042r,N017,#slong,|s|y,,y,initial
1847,042r,N018,#slong,|s|chon,,chon,initial
1848,042r,N018,#slong,|s|y,,y,initial
1849,042r,N019,#slong,|s|y,,y,initial
1850,042r,N019,#slong,|s|ieden,,ieden,initial
1851,042r,N020,#slong,|s|o,,o,initial
1852,042r,N020,#slong,|s|y,,y,initial
1853,042r,N021,#slong,|s|neyd,,neyd,initial
1854,042r,N021,#slong,|s|y,,y,initial
1855,042v,N001,#slong,wei|s|-s-,wei,-s-,medial
1856,042v,N001,#slong,ha|s||s|en,ha,|s|en,medial
1857,042v,N001,#slong,ha|s||s|en,ha|s|,en,medial
1858,042v,N001,#slong,ne|s|telen,ne,telen,medial
1859,042v,N001,#slong,|s|ind,,ind,initial
1860,042v,N002,#slong,-s-pi|s|czig,-s-pi,czig,medial
1861,042v,N003,#slong,|s|y,,y,initial
1862,042v,N003,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1863,042v,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1864,042v,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1865,042v,N003,#slong,|s|piczigen,,piczigen,initial
1866,042v,N006,#slong,|s|affran,,affran,initial
1867,042v,N007,#slong,mu|s|cat,mu,cat,medial
1868,042v,N008,#slong,|s|iedenn,,iedenn,initial
1869,042v,N010,#slong,ha|s||s|en,ha,|s|en,medial
1870,042v,N010,#slong,ha|s||s|en,ha|s|,en,medial
1871,042v,N010,#slong,ne|s|tel,ne,tel,medial
1872,042v,N011,#slong,|s|tefften,,tefften,initial
1873,042v,N014,#slong,|s|chonn,,chonn,initial
1874,042v,N014,#slong,|s|lach,,lach,initial
1875,042v,N016,#slong,|s|ecz,,ecz,initial
1876,042v,N017,#slong,|s|ieden,,ieden,initial
1877,042v,N019,#slong,|s|to-s-,,to-s-,initial
1878,042v,N020,#slong,mor|s|ar,mor,ar,medial
1879,043r,N001,#slong,|s|ecz,,ecz,initial
1880,043r,N002,#slong,|s|ueß,,ueß,initial
1881,043r,N003,#slong,|s|ieden,,ieden,initial
1882,043r,N004,#slong,|s|o,,o,initial
1883,043r,N005,#slong,|s|chon-s-,,chon-s-,initial
1884,043r,N005,#slong,groß|s|ey,groß,ey,medial
1885,043r,N006,#slong,|s|eycht,,eycht,initial
1886,043r,N007,#slong,|s|ey,,ey,initial
1887,043r,N007,#slong,ge|s|otten,ge,otten,medial
