folio,line,type,word,pre_text,after_text
219r,N014,#slong,|s|altz,,altz
219r,N017,#slong,|s|ey,,ey
219r,N017,#slong,al|s|o,al,o
219r,N017,#slong,ha|s|en,ha,en
219r,N019,#slong,Rechflai|s|ch,Rechflai,ch
219r,N020,#slong,rechflai|s|ch,rechflai,ch
219r,N020,#slong,|s|altz,,altz
219r,N021,#slong,|s|ieden,,ieden
219r,N021,#slong,peter|s|ilg,peter,ilg
219r,N021,#slong,|s|aluej,,aluej
219r,N022,#slong,|s|peck,,peck
219r,N022,#slong,|s|o,,o
219r,N022,#slong,ge|s|otten,ge,otten
219r,N022,#slong,i|s|t,i,t
219r,N022,#slong,|s|o,,o
219r,N023,#slong,e|s||s|ich,e,|s|ich
219r,N023,#slong,e|s||s|ich,e|s|,ich
219v,N003,#slong,|s|eud-s-,,eud-s-
219v,N003,#slong,|s|neid-s-,,neid-s-
219v,N004,#slong,|s|eych,,eych
219v,N004,#slong,|s|uppen,,uppen
219v,N005,#slong,|s|ey,,ey
219v,N006,#slong,|s|malcz,,malcz
219v,N006,#slong,ua|s|t,ua,t
219v,N006,#slong,|s|ieden,,ieden
219v,N007,#slong,gib|s|t,gib,t
219v,N007,#slong,|s|o,,o
219v,N008,#slong,|s|ol,,ol
219v,N012,#slong,|s|ib,,ib
219v,N013,#slong,na|s|ß,na,ß
219v,N013,#slong,e|s||s|en,e,|s|en
219v,N013,#slong,e|s||s|en,e|s|,en
219v,N013,#slong,welle|s|t,welle,t
219v,N014,#slong,|s|o,,o
219v,N014,#slong,|s|malcz,,malcz
219v,N016,#slong,-S-altz|s|en,-S-altz,en
219v,N017,#slong,|s|alcz,,alcz
219v,N019,#slong,|s|amen,,amen
219v,N019,#slong,|s|ieden,,ieden
219v,N020,#slong,hai|s|t,hai,t
219v,N020,#slong,|s|alcz,,alcz
219v,N020,#slong,|s|ol,,ol
219v,N020,#slong,e|s||s|en,e,|s|en
219v,N020,#slong,e|s||s|en,e|s|,en
219v,N022,#slong,|s|alcz|s|en,,alcz|s|en
219v,N022,#slong,|s|alcz|s|en,|s|alcz,en
219v,N023,#slong,|s|aelczen,,aelczen
219v,N023,#slong,|s|aluej,,aluej
219v,N024,#slong,|s|ilg,,ilg
219v,N024,#slong,|s|aurampfern,,aurampfern
220r,N001,#slong,wa|s|ch,wa,ch
220r,N001,#slong,|s|chon,,chon
220r,N001,#slong,|s|y,,y
220r,N001,#slong,|s|unnen,,unnen
220r,N003,#slong,mu|s|cat,mu,cat
220r,N003,#slong,pari|s|koerner,pari,koerner
220r,N004,#slong,|s|alcz|s|en,,alcz|s|en
220r,N004,#slong,|s|alcz|s|en,|s|alcz,en
220r,N005,#slong,|s|chon,,chon
220r,N006,#slong,|s|y,,y
220r,N006,#slong,e|s||s|en,e,|s|en
220r,N006,#slong,e|s||s|en,e|s|,en
220r,N006,#slong,|s|o,,o
220r,N006,#slong,|s|y,,y
220r,N007,#slong,e|s||s|ich,e,|s|ich
220r,N007,#slong,e|s||s|ich,e|s|,ich
220r,N008,#slong,hai|s|ß,hai,ß
220r,N008,#slong,|s|alczen,,alczen
220r,N010,#slong,|s|aur,,aur
220r,N010,#slong,|s|ant,,ant
220r,N011,#slong,|s|chell,,chell
220r,N011,#slong,|s|y,,y
220r,N011,#slong,|s|neid,,neid
220r,N011,#slong,|s|y,,y
220r,N011,#slong,|s|y,,y
220r,N012,#slong,|s|ieden,,ieden
220r,N013,#slong,|s|warcz,,warcz
220r,N013,#slong,mag|s|tu,mag,tu
220r,N014,#slong,hai|s||s|et,hai,|s|et
220r,N014,#slong,hai|s||s|et,hai|s|,et
220r,N018,#slong,|s|t,,t
220r,N019,#slong,|s|iedendem,,iedendem
220r,N019,#slong,wa|s||s|er,wa,|s|er
220r,N019,#slong,wa|s||s|er,wa|s|,er
220r,N021,#slong,|s|amen,,amen
220v,N001,#slong,|s|altz,,altz
220v,N002,#slong,|s|alcz,,alcz
220v,N002,#slong,|s|o,,o
220v,N002,#slong,|s|altzen,,altzen
220v,N004,#slong,|s|peck,,peck
220v,N005,#slong,al|s|o,al,o
220v,N006,#slong,|s|malcz,,malcz
220v,N006,#slong,|s|elben,,elben
220v,N008,#slong,Haidni|s|ch,Haidni,ch
220v,N008,#slong,hau|s|en,hau,en
220v,N010,#slong,al|s|-s-,al,-s-
220v,N010,#slong,|s|neid-s-,,neid-s-
220v,N011,#slong,|s|malcz,,malcz
220v,N013,#slong,hai|s|t,hai,t
220v,N014,#slong,ni|s|ch,ni,ch
220v,N014,#slong,hau|s|en,hau,en
220v,N015,#slong,ge|s|otten,ge,otten
220v,N016,#slong,|s|chell,,chell
220v,N016,#slong,|s|aur,,aur
220v,N016,#slong,|s|neid,,neid
220v,N017,#slong,|s|y,,y
220v,N017,#slong,|s|eud,,eud
220v,N017,#slong,|s|y,,y
220v,N017,#slong,wa|s||s|er,wa,|s|er
220v,N017,#slong,wa|s||s|er,wa|s|,er
220v,N017,#slong,|s|eich,,eich
220v,N017,#slong,wa|s||s|er,wa,|s|er
220v,N017,#slong,wa|s||s|er,wa|s|,er
220v,N022,#slong,|s|chell,,chell
220v,N022,#slong,|s|aur,,aur
220v,N022,#slong,|s|neid,,neid
220v,N022,#slong,|s|eud,,eud
220v,N022,#slong,|s|y,,y
220v,N023,#slong,|s|malcz,,malcz
220v,N023,#slong,|s|eych,,eych
220v,N023,#slong,|s|malcz,,malcz
221r,N001,#slong,|s|malcz,,malcz
221r,N003,#slong,|s|malcz,,malcz
221r,N004,#slong,|s|treich,,treich
221r,N004,#slong,|s|chu|s||s|el,,chu|s||s|el
221r,N004,#slong,|s|chu|s||s|el,|s|chu,|s|el
221r,N004,#slong,|s|chu|s||s|el,|s|chu|s|,el
221r,N004,#slong,hai|s|t,hai,t
221r,N005,#slong,|s|elben,,elben
221r,N005,#slong,mach|s|tu,mach,tu
221r,N007,#slong,|s|pi-s-,,pi-s-
221r,N008,#slong,|s|lach,,lach
221r,N008,#slong,|s|y,,y
221r,N010,#slong,|s|aluej,,aluej
221r,N010,#slong,|s|y,,y
221r,N011,#slong,|s|y,,y
221r,N012,#slong,wa|s||s|er,wa,|s|er
221r,N012,#slong,wa|s||s|er,wa|s|,er
221r,N012,#slong,|s|chell,,chell
221r,N012,#slong,|s|y,,y
221r,N012,#slong,be|s|lach,be,lach
221r,N013,#slong,|s|y,,y
221r,N013,#slong,|s|affran,,affran
221r,N014,#slong,|s|y,,y
221r,N015,#slong,|s|piß,,piß
221r,N016,#slong,|s|chon,,chon
221r,N017,#slong,|s|aluej,,aluej
221r,N017,#slong,aier|s|chalen,aier,chalen
221r,N018,#slong,|s|y,,y
221r,N018,#slong,|s|pi-s-,,pi-s-
221r,N020,#slong,|s|aluej,,aluej
221r,N020,#slong,|s|y,,y
221r,N021,#slong,|s|affran,,affran
221v,N001,#slong,|s|altz,,altz
221v,N002,#slong,|s|chalen,,chalen
221v,N002,#slong,|s|y,,y
221v,N002,#slong,|s|ieden-s-,,ieden-s-
221v,N002,#slong,wa|s||s|er,wa,|s|er
221v,N002,#slong,wa|s||s|er,wa|s|,er
221v,N004,#slong,|s|choen,,choen
221v,N005,#slong,bro|s|t,bro,t
221v,N005,#slong,|s|affran,,affran
221v,N005,#slong,|s|alcz,,alcz
221v,N006,#slong,|s|y,,y
221v,N006,#slong,|s|y,,y
221v,N007,#slong,Ge|s|tuckte,Ge,tuckte
221v,N008,#slong,ge|s|tuckte,ge,tuckte
221v,N008,#slong,|s|eud,,eud
221v,N009,#slong,|s|neid,,neid
221v,N009,#slong,|s|y,,y
221v,N011,#slong,|s|chaffen,,chaffen
221v,N011,#slong,|s|y,,y
221v,N013,#slong,|s|amen,,amen
221v,N013,#slong,|s|neid,,neid
221v,N015,#slong,|s|piß,,piß
221v,N016,#slong,|s|piß,,piß
221v,N017,#slong,|s|lach,,lach
221v,N018,#slong,|s|neid,,neid
221v,N018,#slong,|s|teck,,teck
221v,N018,#slong,|s|piß,,piß
221v,N019,#slong,be|s|lach,be,lach
221v,N020,#slong,|s|altz,,altz
221v,N023,#slong,|s|chalen,,chalen
222r,N003,#slong,|s|amenn,,amenn
222r,N007,#slong,ge|s|uff,ge,uff
222r,N008,#slong,|s|o,,o
222r,N010,#slong,|s|neid,,neid
222r,N011,#slong,|s|malcz,,malcz
222r,N011,#slong,i|s|t,i,t
222r,N011,#slong,|s|nell,,nell
222r,N012,#slong,|s|malcz,,malcz
222r,N013,#slong,|s|au|s||s|en,,au|s||s|en
222r,N013,#slong,|s|au|s||s|en,|s|au,|s|en
222r,N013,#slong,|s|au|s||s|en,|s|au|s|,en
222r,N013,#slong,|s|u|s|t,,u|s|t
222r,N013,#slong,|s|u|s|t,|s|u,t
222r,N014,#slong,|s|au|s||s|en,,au|s||s|en
222r,N014,#slong,|s|au|s||s|en,|s|au,|s|en
222r,N014,#slong,|s|au|s||s|en,|s|au|s|,en
222r,N015,#slong,tuo|s|t,tuo,t
222r,N015,#slong,na|s|chem,na,chem
222r,N015,#slong,|s|o,,o
222r,N015,#slong,mag|s|tu,mag,tu
222r,N018,#slong,|s|choenem,,choenem
222r,N019,#slong,|s|tund,,tund
222r,N019,#slong,|s|affran,,affran
222r,N019,#slong,|s|alcz,,alcz
222r,N019,#slong,e|s||s|ich,e,|s|ich
222r,N019,#slong,e|s||s|ich,e|s|,ich
222r,N020,#slong,|s|amen,,amen
222r,N021,#slong,ge|s|otten,ge,otten
222r,N022,#slong,al|s|o,al,o
222r,N022,#slong,al|s|o,al,o
222r,N023,#slong,|s|y,,y
222v,N001,#slong,|s|o,,o
222v,N001,#slong,|s|y,,y
222v,N001,#slong,|s|ib,,ib
222v,N001,#slong,|s|y,,y
222v,N005,#slong,|s|eud,,eud
222v,N005,#slong,|s|y,,y
222v,N005,#slong,|s|af,,af
222v,N006,#slong,|s|alcz,,alcz
222v,N006,#slong,|s|y,,y
222v,N006,#slong,|s|y,,y
222v,N007,#slong,Ge|s|eurt,Ge,eurt
222v,N008,#slong,ge|s|otten,ge,otten
222v,N008,#slong,al|s|o,al,o
222v,N008,#slong,e|s||s|ich,e,|s|ich
222v,N008,#slong,e|s||s|ich,e|s|,ich
222v,N009,#slong,|s|lach,,lach
222v,N010,#slong,|s|alcz,,alcz
222v,N010,#slong,|s|affran,,affran
222v,N010,#slong,|s|lach,,lach
222v,N010,#slong,|s|er,,er
222v,N011,#slong,|s|ecz,,ecz
222v,N012,#slong,ke|s||s|el,ke,|s|el
222v,N012,#slong,ke|s||s|el,ke|s|,el
222v,N012,#slong,wa|s||s|er,wa,|s|er
222v,N012,#slong,wa|s||s|er,wa|s|,er
222v,N013,#slong,|s|ieden,,ieden
222v,N013,#slong,rintflei|s|ch,rintflei,ch
222v,N013,#slong,|s|o,,o
222v,N013,#slong,|s|y,,y
222v,N014,#slong,ge|s|otten,ge,otten
222v,N014,#slong,|s|ein,,ein
222v,N014,#slong,|s|o,,o
222v,N014,#slong,|s|y,,y
222v,N014,#slong,|s|tuken,,tuken
222v,N017,#slong,|s|y,,y
222v,N017,#slong,|s|o,,o
222v,N017,#slong,|s|y,,y
222v,N018,#slong,|s|y,,y
222v,N018,#slong,i|s|t,i,t
222v,N018,#slong,be|s|chwaer,be,chwaer
222v,N018,#slong,|s|y,,y
222v,N018,#slong,|s|tain,,tain
222v,N019,#slong,|s|neid,,neid
222v,N019,#slong,|s|y,,y
222v,N020,#slong,|s|toß,,toß
222v,N020,#slong,|s|piß,,piß
222v,N020,#slong,|s|preng,,preng
222v,N020,#slong,|s|y,,y
222v,N020,#slong,|s|alcz,,alcz
222v,N021,#slong,|s|enef,,enef
222v,N022,#slong,|s|affran,,affran
222v,N022,#slong,e|s||s|ich,e,|s|ich
222v,N022,#slong,e|s||s|ich,e|s|,ich
222v,N022,#slong,mach|s|tu,mach,tu
222v,N022,#slong,|s|ulczen,,ulczen
222v,N023,#slong,peter|s|ilgen,peter,ilgen
222v,N023,#slong,kompo|s|t,kompo,t
223r,N001,#slong,|s|o,,o
223r,N002,#slong,|s|chon,,chon
223r,N003,#slong,|s|eud,,eud
223r,N003,#slong,wei|s||s|en,wei,|s|en
223r,N003,#slong,wei|s||s|en,wei|s|,en
223r,N004,#slong,|s|icht,,icht
223r,N005,#slong,|s|tampf,,tampf
223r,N005,#slong,al|s|o,al,o
223r,N008,#slong,bie|s||s|en,bie,|s|en
223r,N008,#slong,bie|s||s|en,bie|s|,en
223r,N008,#slong,|s|eud,,eud
223r,N009,#slong,be|s|preng,be,preng
223r,N010,#slong,|s|amen,,amen
223r,N010,#slong,|s|o,,o
223r,N010,#slong,|s|am,,am
223r,N011,#slong,|s|o,,o
223r,N011,#slong,|s|ey,,ey
223r,N011,#slong,|s|o,,o
223r,N011,#slong,e|s||s|en,e,|s|en
223r,N011,#slong,e|s||s|en,e|s|,en
223r,N011,#slong,|s|elben,,elben
223r,N012,#slong,|s|amen,,amen
223r,N013,#slong,fri|s|ch,fri,ch
223r,N014,#slong,|s|o,,o
223r,N015,#slong,|s|olt,,olt
223r,N015,#slong,|s|ol,,ol
223r,N016,#slong,|s|elber,,elber
223r,N016,#slong,|s|aur,,aur
223r,N016,#slong,la|s||s|en,la,|s|en
223r,N016,#slong,la|s||s|en,la|s|,en
223r,N017,#slong,|s|am,,am
223r,N018,#slong,|s|y,,y
223r,N018,#slong,ver|s|lach,ver,lach
223r,N021,#slong,wa|s||s|er,wa,|s|er
223r,N021,#slong,wa|s||s|er,wa|s|,er
223r,N021,#slong,|s|o,,o
223r,N021,#slong,ha|s|tu,ha,tu
223r,N021,#slong,fri|s|chen,fri,chen
223r,N022,#slong,|s|ulczen,,ulczen
223r,N023,#slong,ui|s|ch,ui,ch
223r,N023,#slong,|s|ol,,ol
223v,N001,#slong,|s|chuppen,,chuppen
223v,N001,#slong,|s|ammen,,ammen
223v,N001,#slong,wa|s||s|er,wa,|s|er
223v,N001,#slong,wa|s||s|er,wa|s|,er
223v,N002,#slong,gie|s||s|en,gie,|s|en
223v,N002,#slong,gie|s||s|en,gie|s|,en
223v,N002,#slong,la|s||s|en,la,|s|en
223v,N002,#slong,la|s||s|en,la|s|,en
223v,N002,#slong,|s|tund,,tund
223v,N002,#slong,|s|ieden,,ieden
223v,N003,#slong,|s|y,,y
223v,N003,#slong,mor|s|er,mor,er
223v,N003,#slong,|s|toß,,toß
223v,N003,#slong,|s|lach-s-,,lach-s-
223v,N004,#slong,|s|y,,y
223v,N004,#slong,ge|s|otten,ge,otten
223v,N004,#slong,|s|y,,y
223v,N005,#slong,|s|etz,,etz
223v,N005,#slong,ge|s|tee,ge,tee
223v,N005,#slong,|s|o,,o
223v,N005,#slong,|s|ol,,ol
223v,N006,#slong,|s|ich,,ich
223v,N007,#slong,|s|ich,,ich
223v,N007,#slong,entla|s||s|en,entla,|s|en
223v,N007,#slong,entla|s||s|en,entla|s|,en
223v,N007,#slong,|s|o,,o
223v,N008,#slong,|s|chon-s-,,chon-s-
223v,N008,#slong,|s|neid,,neid
223v,N009,#slong,|s|ich,,ich
223v,N009,#slong,ge|s|eczt,ge,eczt
223v,N009,#slong,|s|o,,o
223v,N011,#slong,|s|ulcz,,ulcz
223v,N012,#slong,|s|chuppen,,chuppen
223v,N012,#slong,ui|s|chen,ui,chen
223v,N013,#slong,|s|ultzen,,ultzen
223v,N013,#slong,|s|ol,,ol
223v,N014,#slong,er|s|ultzen,er,ultzen
223v,N016,#slong,wa|s|ch,wa,ch
223v,N016,#slong,|s|chon,,chon
223v,N016,#slong,wa|s||s|er,wa,|s|er
223v,N016,#slong,wa|s||s|er,wa|s|,er
223v,N017,#slong,wa|s||s|er,wa,|s|er
223v,N017,#slong,wa|s||s|er,wa|s|,er
223v,N018,#slong,|s|ey,,ey
223v,N019,#slong,|s|ecz,,ecz
223v,N019,#slong,|s|o,,o
223v,N020,#slong,|s|o,,o
223v,N020,#slong,|s|eich,,eich
223v,N020,#slong,|s|ecz,,ecz
223v,N022,#slong,|s|o,,o
223v,N022,#slong,|s|ecz,,ecz
223v,N023,#slong,al|s|o,al,o
223v,N023,#slong,|s|o,,o
223v,N024,#slong,|s|o,,o
224r,N001,#slong,wei|s||s|en,wei,|s|en
224r,N001,#slong,wei|s||s|en,wei|s|,en
224r,N001,#slong,|s|ey,,ey
224r,N001,#slong,ge|s|otten,ge,otten
224r,N002,#slong,zwi|s|chen,zwi,chen
224r,N003,#slong,|s|o,,o
224r,N003,#slong,i|s|t,i,t
224r,N003,#slong,|s|o,,o
224r,N005,#slong,|s|elczen-s-,,elczen-s-
224r,N005,#slong,koe|s|tlein,koe,tlein
224r,N006,#slong,|s|affran,,affran
224r,N006,#slong,e|s||s|ich,e,|s|ich
224r,N006,#slong,e|s||s|ich,e|s|,ich
224r,N006,#slong,ma|s||s|en,ma,|s|en
224r,N006,#slong,ma|s||s|en,ma|s|,en
224r,N006,#slong,|s|ecz,,ecz
224r,N007,#slong,|s|o,,o
224r,N008,#slong,|s|ammen,,ammen
224r,N008,#slong,|s|choen,,choen
224r,N008,#slong,ge|s|nitten,ge,nitten
224r,N009,#slong,|s|peck,,peck
224r,N009,#slong,|s|iedende-s-,,iedende-s-
224r,N009,#slong,wa|s||s|er,wa,|s|er
224r,N009,#slong,wa|s||s|er,wa|s|,er
224r,N014,#slong,|s|y,,y
224r,N016,#slong,|s|eud,,eud
224r,N016,#slong,|s|y,,y
224r,N017,#slong,|s|lach,,lach
224r,N017,#slong,|s|y,,y
224r,N017,#slong,|s|ib,,ib
224r,N021,#slong,al|s|o,al,o
224r,N021,#slong,ti|s|ch,ti,ch
