,folio,line,type,word,pre_text,after_text,position
1091,204r,N007,#slong,|s|chaf,,chaf,initial
1092,204r,N008,#slong,|s|lach,,lach,initial
1093,204r,N008,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1094,204r,N008,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1095,204r,N008,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1096,204r,N009,#slong,|s|toß,,toß,initial
1097,204r,N009,#slong,|s|treu,,treu,initial
1098,204r,N012,#slong,|s|toß,,toß,initial
1099,204r,N013,#slong,|s|chutt,,chutt,initial
1100,204r,N016,#slong,be|s|treu,be,treu,medial
1101,204r,N016,#slong,hai|s|t,hai,t,medial
1102,204r,N018,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
1103,204r,N018,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
1104,204r,N018,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
1105,204r,N018,#slong,|s|eut,,eut,initial
1106,204r,N019,#slong,|s|chut,,chut,initial
1107,204r,N021,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1108,204r,N021,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1109,204r,N021,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1110,204r,N022,#slong,|s|treu,,treu,initial
1111,204v,N001,#slong,|s|eud,,eud,initial
1112,204v,N002,#slong,|s|chutte,,chutte,initial
1113,204v,N003,#slong,|s|chaff,,chaff,initial
1114,204v,N004,#slong,|s|emel,,emel,initial
1115,204v,N005,#slong,ge|s|oten,ge,oten,medial
1116,204v,N005,#slong,be|s|neit,be,neit,medial
1117,204v,N006,#slong,|s|malcz,,malcz,initial
1118,204v,N007,#slong,ge|s|oten,ge,oten,medial
1119,204v,N008,#slong,|s|chon,,chon,initial
1120,204v,N008,#slong,wa|s|ch,wa,ch,medial
1121,204v,N008,#slong,|s|chon,,chon,initial
1122,204v,N009,#slong,|s|alcz,,alcz,initial
1123,204v,N010,#slong,|s|eud,,eud,initial
1124,204v,N012,#slong,|s|iede,,iede,initial
1125,204v,N014,#slong,|s|y,,y,initial
1126,204v,N015,#slong,|s|eut,,eut,initial
1127,204v,N015,#slong,|s|neid,,neid,initial
1128,204v,N016,#slong,ro|s|t,ro,t,medial
1129,204v,N016,#slong,|s|malcz,,malcz,initial
1130,204v,N016,#slong,|s|treu,,treu,initial
1131,204v,N018,#slong,hunerbru|s|t,hunerbru,t,medial
1132,204v,N019,#slong,bru|s|t,bru,t,medial
1133,204v,N020,#slong,zei|s|et,zei,et,medial
1134,204v,N021,#slong,|s|malcz,,malcz,initial
1135,204v,N022,#slong,I|s|t,I,t,medial
1136,204v,N022,#slong,pulueri|s|ei,pulueri,ei,medial
1137,204v,N023,#slong,hunerbru|s|ten,hunerbru,ten,medial
1138,204v,N024,#slong,hunerbru|s|te,hunerbru,te,medial
1139,204v,N024,#slong,gezei|s|t,gezei,t,medial
1140,205r,N001,#slong,|s|y,,y,initial
1141,205r,N001,#slong,|s|y,,y,initial
1142,205r,N002,#slong,|s|malcz,,malcz,initial
1143,205r,N003,#slong,|s|treu,,treu,initial
1144,205r,N004,#slong,hai|s|t,hai,t,medial
1145,205r,N004,#slong,pulueri|s|ej,pulueri,ej,medial
1146,205r,N006,#slong,|s|ol,,ol,initial
1147,205r,N007,#slong,|s|maltz,,maltz,initial
1148,205r,N008,#slong,i|s|t,i,t,medial
1149,205r,N010,#slong,wa|s|ch,wa,ch,medial
1150,205r,N010,#slong,|s|y,,y,initial
1151,205r,N011,#slong,wa|s||s|er,wa,|s|er,medial
1152,205r,N011,#slong,wa|s||s|er,wa|s|,er,medial
1153,205r,N011,#slong,|s|y,,y,initial
1154,205r,N012,#slong,|s|y,,y,initial
1155,205r,N015,#slong,nu|s||s|en,nu,|s|en,medial
1156,205r,N015,#slong,nu|s||s|en,nu|s|,en,medial
1157,205r,N016,#slong,|s|toß,,toß,initial
1158,205r,N016,#slong,|s|lach,,lach,initial
1159,205r,N017,#slong,|s|u|s||s|en,,u|s||s|en,initial
1160,205r,N017,#slong,|s|u|s||s|en,|s|u,|s|en,medial
1161,205r,N017,#slong,|s|u|s||s|en,|s|u|s|,en,medial
1162,205r,N018,#slong,bro|s|en,bro,en,medial
1163,205r,N018,#slong,|s|emel,,emel,initial
1164,205r,N018,#slong,ge|s|oten,ge,oten,medial
1165,205r,N019,#slong,|s|malcz,,malcz,initial
1166,205r,N021,#slong,|s|affran,,affran,initial
1167,205v,N001,#slong,be|s|neid,be,neid,medial
1168,205v,N001,#slong,|s|chon,,chon,initial
1169,205v,N001,#slong,|s|eud,,eud,initial
1170,205v,N001,#slong,|s|y,,y,initial
1171,205v,N002,#slong,|s|malcz,,malcz,initial
1172,205v,N003,#slong,|s|lagen,,lagen,initial
1173,205v,N003,#slong,|s|y,,y,initial
1174,205v,N004,#slong,|s|iede,,iede,initial
1175,205v,N005,#slong,ker|s||s|en,ker,|s|en,medial
1176,205v,N005,#slong,ker|s||s|en,ker|s|,en,medial
1177,205v,N006,#slong,ker|s||s|en,ker,|s|en,medial
1178,205v,N006,#slong,ker|s||s|en,ker|s|,en,medial
1179,205v,N006,#slong,|s|tiln,,tiln,initial
1180,205v,N006,#slong,|s|eud,,eud,initial
1181,205v,N006,#slong,|s|y,,y,initial
1182,205v,N007,#slong,|s|lach,,lach,initial
1183,205v,N007,#slong,|s|y,,y,initial
1184,205v,N008,#slong,|s|emelbro|s|en,,emelbro|s|en,initial
1185,205v,N008,#slong,|s|emelbro|s|en,|s|emelbro,en,medial
1186,205v,N009,#slong,|s|maltz,,maltz,initial
1187,205v,N010,#slong,|s|trow,,trow,initial
1188,205v,N010,#slong,|s|o,,o,initial
1189,205v,N012,#slong,weich|s|eln,weich,eln,medial
1190,205v,N012,#slong,Compo|s|t,Compo,t,medial
1191,205v,N013,#slong,|s|aur,,aur,initial
1192,205v,N013,#slong,weich|s|len,weich,len,medial
1193,205v,N013,#slong,|s|til,,til,initial
1194,205v,N014,#slong,|s|eud,,eud,initial
1195,205v,N014,#slong,|s|y,,y,initial
1196,205v,N015,#slong,|s|y,,y,initial
1197,205v,N015,#slong,ge|s|iedent,ge,iedent,medial
1198,205v,N015,#slong,|s|o,,o,initial
1199,205v,N015,#slong,|s|chutt,,chutt,initial
1200,205v,N015,#slong,|s|y,,y,initial
1201,205v,N015,#slong,|s|ie,,ie,initial
1202,205v,N016,#slong,|s|lach,,lach,initial
1203,205v,N016,#slong,|s|y,,y,initial
1204,205v,N016,#slong,|s|chut,,chut,initial
1205,205v,N016,#slong,|s|y,,y,initial
1206,205v,N017,#slong,|s|ey,,ey,initial
1207,205v,N017,#slong,|s|chutt,,chutt,initial
1208,205v,N017,#slong,ker|s|en,ker,en,medial
1209,205v,N018,#slong,|s|y,,y,initial
1210,205v,N019,#slong,ge|s|treut,ge,treut,medial
1211,205v,N020,#slong,e|s||s|en,e,|s|en,medial
1212,205v,N020,#slong,e|s||s|en,e|s|,en,medial
1213,205v,N021,#slong,flai|s|ch,flai,ch,medial
1214,205v,N022,#slong,flai|s|ch,flai,ch,medial
1215,205v,N022,#slong,wen|s|te,wen,te,medial
1216,205v,N023,#slong,ge|s|otten,ge,otten,medial
1217,205v,N023,#slong,|s|ey,,ey,initial
1218,206r,N003,#slong,|s|lach,,lach,initial
1219,206r,N004,#slong,|s|cheuß,,cheuß,initial
1220,206r,N006,#slong,flai|s|ch,flai,ch,medial
1221,206r,N007,#slong,lumbflei|s|ch,lumbflei,ch,medial
1222,206r,N007,#slong,ge|s|otten,ge,otten,medial
1223,206r,N010,#slong,|s|lach,,lach,initial
1224,206r,N011,#slong,al|s|o,al,o,medial
1225,206r,N012,#slong,kalb|s|leber,kalb,leber,medial
1226,206r,N014,#slong,|s|peck,,peck,initial
1227,206r,N014,#slong,ge|s|nitten,ge,nitten,medial
1228,206r,N015,#slong,ge|s|nitten,ge,nitten,medial
1229,206r,N017,#slong,flai|s|ch,flai,ch,medial
1230,206r,N018,#slong,ge|s|otten,ge,otten,medial
1231,206r,N018,#slong,flai|s|ch,flai,ch,medial
1232,206r,N018,#slong,wen|s|ten,wen,ten,medial
1233,206r,N019,#slong,|s|lach,,lach,initial
1234,206r,N020,#slong,|s|eud,,eud,initial
1235,206r,N020,#slong,|s|werteln,,werteln,initial
1236,206r,N020,#slong,|s|wertten,,wertten,initial
1237,206r,N022,#slong,|s|neid,,neid,initial
1238,206r,N022,#slong,|s|trou,,trou,initial
1239,206v,N001,#slong,|s|y,,y,initial
1240,206v,N003,#slong,flai|s|ch,flai,ch,medial
1241,206v,N004,#slong,lumbflai|s|ch,lumbflai,ch,medial
1242,206v,N004,#slong,|s|eud,,eud,initial
1243,206v,N005,#slong,|s|lach,,lach,initial
1244,206v,N006,#slong,|s|ecz,,ecz,initial
1245,206v,N008,#slong,flai|s|ch,flai,ch,medial
1246,206v,N009,#slong,flai|s|ch,flai,ch,medial
1247,206v,N009,#slong,wen|s|ten,wen,ten,medial
1248,206v,N009,#slong,|s|eud,,eud,initial
1249,206v,N010,#slong,weli|s|ch,weli,ch,medial
1250,206v,N010,#slong,nu|s||s|e,nu,|s|e,medial
1251,206v,N010,#slong,nu|s||s|e,nu|s|,e,medial
1252,206v,N011,#slong,|s|peck,,peck,initial
1253,206v,N013,#slong,weich|s||s|elmuo-s-,weich,|s|elmuo-s-,medial
1254,206v,N013,#slong,weich|s||s|elmuo-s-,weich|s|,elmuo-s-,medial
1255,206v,N014,#slong,|s|ol,,ol,initial
1256,206v,N014,#slong,weich|s||s|len,weich,|s|len,medial
1257,206v,N014,#slong,weich|s||s|len,weich|s|,len,medial
1258,206v,N015,#slong,ker|s|en,ker,en,medial
1259,206v,N016,#slong,|s|ieden,,ieden,initial
1260,206v,N016,#slong,|s|lahen,,lahen,initial
1261,206v,N017,#slong,gego|s||s|en,gego,|s|en,medial
1262,206v,N017,#slong,gego|s||s|en,gego|s|,en,medial
1263,206v,N018,#slong,|s|otten,,otten,initial
1264,206v,N019,#slong,|s|malcz,,malcz,initial
1265,206v,N021,#slong,|s|altz,,altz,initial
1266,206v,N022,#slong,ei|s|,ei,,final
1267,206v,N022,#slong,kreu|s||s|en,kreu,|s|en,medial
1268,206v,N022,#slong,kreu|s||s|en,kreu|s|,en,medial
1269,207r,N001,#slong,|s|o,,o,initial
1270,207r,N002,#slong,|s|ecz,,ecz,initial
1271,207r,N003,#slong,|s|neide,,neide,initial
1272,207r,N003,#slong,kreu|s||s|en,kreu,|s|en,medial
1273,207r,N003,#slong,kreu|s||s|en,kreu|s|,en,medial
1274,207r,N004,#slong,krep|s|en,krep,en,medial
1275,207r,N005,#slong,wa|s|ch,wa,ch,medial
1276,207r,N005,#slong,|s|y,,y,initial
1277,207r,N005,#slong,|s|y,,y,initial
1278,207r,N005,#slong,gewa|s|chen,gewa,chen,medial
1279,207r,N005,#slong,hau|s|t,hau,t,medial
1280,207r,N006,#slong,|s|o,,o,initial
1281,207r,N006,#slong,|s|y,,y,initial
1282,207r,N006,#slong,moer|s|er,moer,er,medial
1283,207r,N006,#slong,|s|toß,,toß,initial
1284,207r,N006,#slong,|s|y,,y,initial
1285,207r,N007,#slong,|s|y,,y,initial
1286,207r,N007,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
1287,207r,N007,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
1288,207r,N007,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
1289,207r,N007,#slong,|s|ind,,ind,initial
1290,207r,N007,#slong,|s|o,,o,initial
1291,207r,N007,#slong,|s|y,,y,initial
1292,207r,N008,#slong,|s|afft,,afft,initial
1293,207r,N009,#slong,|s|toß,,toß,initial
1294,207r,N009,#slong,|s|y,,y,initial
1295,207r,N010,#slong,i|s|t,i,t,medial
1296,207r,N011,#slong,mor|s|er,mor,er,medial
1297,207r,N011,#slong,|s|afft,,afft,initial
1298,207r,N011,#slong,ha|s|t,ha,t,medial
1299,207r,N012,#slong,|s|amen,,amen,initial
1300,207r,N012,#slong,er|s|ten,er,ten,medial
1301,207r,N013,#slong,|s|amen,,amen,initial
1302,207r,N013,#slong,|s|eiche,,eiche,initial
1303,207r,N013,#slong,|s|ib,,ib,initial
1304,207r,N014,#slong,|s|iedendig,,iedendig,initial
1305,207r,N015,#slong,|s|o,,o,initial
1306,207r,N015,#slong,i|s|t,i,t,medial
1307,207r,N016,#slong,|s|o,,o,initial
1308,207r,N016,#slong,|s|elben,,elben,initial
1309,207r,N017,#slong,mach|s|tu,mach,tu,medial
1310,207r,N017,#slong,e|s||s|en,e,|s|en,medial
1311,207r,N017,#slong,e|s||s|en,e|s|,en,medial
1312,207r,N018,#slong,ro|s|t,ro,t,medial
1313,207r,N019,#slong,|s|o,,o,initial
1314,207r,N019,#slong,ha|s|tu,ha,tu,medial
1315,207r,N019,#slong,e|s||s|en,e,|s|en,medial
1316,207r,N019,#slong,e|s||s|en,e|s|,en,medial
1317,207r,N019,#slong,|s|u|s|ß,,u|s|ß,initial
1318,207r,N019,#slong,|s|u|s|ß,|s|u,ß,medial
1319,207r,N020,#slong,|s|o,,o,initial
1320,207r,N020,#slong,|s|o,,o,initial
1321,207r,N020,#slong,|s|u|s||s|e,,u|s||s|e,initial
1322,207r,N020,#slong,|s|u|s||s|e,|s|u,|s|e,medial
1323,207r,N020,#slong,|s|u|s||s|e,|s|u|s|,e,medial
1324,207r,N021,#slong,hau|s|tu,hau,tu,medial
1325,207r,N021,#slong,|s|o,,o,initial
1326,207r,N021,#slong,darff|s|tu,darff,tu,medial
1327,207r,N022,#slong,darf|s|t,darf,t,medial
1328,207r,N023,#slong,e|s||s|en,e,|s|en,medial
1329,207r,N023,#slong,e|s||s|en,e|s|,en,medial
1330,207r,N023,#slong,hau|s|t,hau,t,medial
1331,207r,N023,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1332,207r,N023,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1333,207r,N023,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1334,207r,N023,#slong,|s|o,,o,initial
1335,207r,N024,#slong,be|s|trou,be,trou,medial
1336,207r,N024,#slong,|s|o,,o,initial
1337,207r,N024,#slong,i|s|t,i,t,medial
1338,207r,N024,#slong,e|s||s|en,e,|s|en,medial
1339,207r,N024,#slong,e|s||s|en,e|s|,en,medial
1340,207r,N025,#slong,krai|s||s|en,krai,|s|en,medial
1341,207r,N025,#slong,krai|s||s|en,krai|s|,en,medial
1342,207v,N002,#slong,i|s|t,i,t,medial
1343,207v,N004,#slong,ti|s|ch,ti,ch,medial
1344,207v,N004,#slong,|s|tain,,tain,initial
1345,207v,N005,#slong,|s|chwar,,chwar,initial
1346,207v,N005,#slong,|s|o,,o,initial
1347,207v,N005,#slong,i|s|t,i,t,medial
1348,207v,N006,#slong,|s|am,,am,initial
1349,207v,N007,#slong,|s|neiden,,neiden,initial
1350,207v,N008,#slong,|s|o,,o,initial
1351,207v,N008,#slong,ro|s|t,ro,t,medial
1352,207v,N009,#slong,|s|ilg,,ilg,initial
1353,207v,N009,#slong,|s|eud,,eud,initial
1354,207v,N010,#slong,peter|s|ilg,peter,ilg,medial
1355,207v,N010,#slong,e|s||s|ich,e,|s|ich,medial
1356,207v,N010,#slong,e|s||s|ich,e|s|,ich,medial
1357,207v,N011,#slong,|s|u|s|t,,u|s|t,initial
1358,207v,N011,#slong,|s|u|s|t,|s|u,t,medial
1359,207v,N013,#slong,|s|o,,o,initial
1360,207v,N013,#slong,|s|ocz,,ocz,initial
1361,207v,N014,#slong,|s|o,,o,initial
1362,207v,N015,#slong,|s|y,,y,initial
1363,207v,N016,#slong,|s|ieden,,ieden,initial
1364,207v,N016,#slong,|s|o,,o,initial
1365,207v,N016,#slong,|s|chmokt,,chmokt,initial
1366,207v,N017,#slong,|s|eich,,eich,initial
1367,207v,N018,#slong,|s|emel,,emel,initial
1368,207v,N018,#slong,|s|altz,,altz,initial
1369,207v,N018,#slong,mach|s|tu,mach,tu,medial
1370,207v,N019,#slong,|s|affran,,affran,initial
1371,207v,N019,#slong,|s|malcz,,malcz,initial
1372,207v,N020,#slong,|s|o,,o,initial
1373,207v,N020,#slong,ha|s|tu,ha,tu,medial
1374,207v,N022,#slong,|s|o,,o,initial
1375,207v,N023,#slong,|s|emelmel,,emelmel,initial
1376,207v,N023,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1377,207v,N023,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1378,207v,N023,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1379,207v,N023,#slong,|s|lach,,lach,initial
1380,208r,N002,#slong,ha|s|tu,ha,tu,medial
1381,208r,N002,#slong,|s|o,,o,initial
1382,208r,N003,#slong,|s|amen,,amen,initial
1383,208r,N003,#slong,|s|o,,o,initial
1384,208r,N004,#slong,ha|s|tu,ha,tu,medial
1385,208r,N007,#slong,|s|o,,o,initial
1386,208r,N007,#slong,|s|emelbrot,,emelbrot,initial
1387,208r,N008,#slong,ey|s|en,ey,en,medial
1388,208r,N008,#slong,|s|chutt,,chutt,initial
1389,208r,N008,#slong,|s|o,,o,initial
1390,208r,N008,#slong,ha|s|tu,ha,tu,medial
1391,208r,N012,#slong,|s|o,,o,initial
1392,208r,N012,#slong,|s|y,,y,initial
1393,208r,N012,#slong,al|s|o,al,o,medial
1394,208r,N012,#slong,|s|olicher,,olicher,initial
1395,208r,N012,#slong,|s|o,,o,initial
1396,208r,N012,#slong,|s|ind,,ind,initial
1397,208r,N012,#slong,|s|y,,y,initial
1398,208r,N013,#slong,ma|s|t,ma,t,medial
1399,208r,N013,#slong,mach|s|t,mach,t,medial
1400,208r,N014,#slong,tuo|s|t,tuo,t,medial
1401,208r,N014,#slong,be|s||s|er,be,|s|er,medial
1402,208r,N014,#slong,be|s||s|er,be|s|,er,medial
1403,208r,N014,#slong,|s|y,,y,initial
1404,208r,N016,#slong,|s|o,,o,initial
1405,208r,N016,#slong,|s|aur,,aur,initial
1406,208r,N017,#slong,|s|chell,,chell,initial
1407,208r,N017,#slong,|s|neid,,neid,initial
1408,208r,N017,#slong,|s|cheiben,,cheiben,initial
1409,208r,N018,#slong,|s|neid,,neid,initial
1410,208r,N018,#slong,grub|s|en,grub,en,medial
1411,208r,N019,#slong,|s|chell,,chell,initial
1412,208r,N019,#slong,|s|neid,,neid,initial
1413,208r,N021,#slong,|s|chutt,,chutt,initial
1414,208r,N023,#slong,|s|o,,o,initial
1415,208r,N023,#slong,|s|eut,,eut,initial
1416,208r,N023,#slong,|s|ich,,ich,initial
1417,208v,N001,#slong,|s|tubp,,tubp,initial
1418,208v,N002,#slong,i|s|t,i,t,medial
1419,208v,N003,#slong,ge|s|chelten,ge,chelten,medial
1420,208v,N004,#slong,|s|treich,,treich,initial
1421,208v,N004,#slong,|s|eit,,eit,initial
1422,208v,N004,#slong,|s|cheiben,,cheiben,initial
1423,208v,N005,#slong,|s|ind,,ind,initial
1424,208v,N005,#slong,|s|y,,y,initial
1425,208v,N006,#slong,|s|amen,,amen,initial
1426,208v,N006,#slong,|s|o,,o,initial
1427,208v,N006,#slong,ha|s|tu,ha,tu,medial
1428,208v,N007,#slong,al|s|o,al,o,medial
1429,208v,N007,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1430,208v,N007,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1431,208v,N007,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1432,208v,N009,#slong,|s|ey,,ey,initial
1433,208v,N010,#slong,|s|altz,,altz,initial
1434,208v,N011,#slong,|s|affran,,affran,initial
1435,208v,N011,#slong,|s|chmaltz,,chmaltz,initial
1436,208v,N012,#slong,|s|y,,y,initial
1437,208v,N013,#slong,|s|y,,y,initial
1438,208v,N014,#slong,|s|malcz,,malcz,initial
1439,208v,N014,#slong,i|s|t,i,t,medial
1440,208v,N015,#slong,|s|y,,y,initial
1441,208v,N015,#slong,|s|o,,o,initial
1442,208v,N015,#slong,ha|s|tu,ha,tu,medial
1443,208v,N018,#slong,|s|elben,,elben,initial
1444,208v,N018,#slong,e|s||s|en,e,|s|en,medial
1445,208v,N018,#slong,e|s||s|en,e|s|,en,medial
1446,208v,N019,#slong,|s|o,,o,initial
1447,208v,N019,#slong,|s|neid,,neid,initial
1448,208v,N020,#slong,|s|elben,,elben,initial
1449,208v,N020,#slong,|s|treich-s-,,treich-s-,initial
1450,208v,N021,#slong,|s|eit,,eit,initial
1451,208v,N022,#slong,|s|amen,,amen,initial
1452,208v,N022,#slong,|s|y,,y,initial
1453,208v,N022,#slong,|s|eitten,,eitten,initial
1454,208v,N023,#slong,|s|o,,o,initial
1455,208v,N024,#slong,la|s|ß,la,ß,medial
1456,208v,N024,#slong,|s|y,,y,initial
1457,208v,N025,#slong,|s|o,,o,initial
1458,208v,N025,#slong,|s|y,,y,initial
1459,208v,N025,#slong,|s|y,,y,initial
1460,209r,N001,#slong,|s|y,,y,initial
1461,209r,N001,#slong,|s|warcz,,warcz,initial
1462,209r,N003,#slong,|s|piß,,piß,initial
1463,209r,N004,#slong,|s|elben,,elben,initial
1464,209r,N004,#slong,e|s||s|en,e,|s|en,medial
1465,209r,N004,#slong,e|s||s|en,e|s|,en,medial
1466,209r,N005,#slong,i|s|t,i,t,medial
1467,209r,N005,#slong,|s|chell,,chell,initial
1468,209r,N006,#slong,|s|neid,,neid,initial
1469,209r,N006,#slong,|s|y,,y,initial
1470,209r,N006,#slong,|s|cheiben,,cheiben,initial
1471,209r,N006,#slong,|s|neid,,neid,initial
1472,209r,N006,#slong,|s|y,,y,initial
1473,209r,N008,#slong,|s|ullhe,,ullhe,initial
1474,209r,N008,#slong,er|s|ten,er,ten,medial
1475,209r,N008,#slong,ha|s|t,ha,t,medial
1476,209r,N009,#slong,|s|neid,,neid,initial
1477,209r,N010,#slong,|s|pi|s||s|el,,pi|s||s|el,initial
1478,209r,N010,#slong,|s|pi|s||s|el,|s|pi,|s|el,medial
1479,209r,N010,#slong,|s|pi|s||s|el,|s|pi|s|,el,medial
1480,209r,N010,#slong,|s|trohelmer,,trohelmer,initial
1481,209r,N011,#slong,|s|pannen,,pannen,initial
1482,209r,N011,#slong,|s|toß,,toß,initial
1483,209r,N011,#slong,er|s|ten,er,ten,medial
1484,209r,N011,#slong,|s|cheibopfel,,cheibopfel,initial
1485,209r,N012,#slong,darzwi|s|chen,darzwi,chen,medial
1486,209r,N013,#slong,|s|ulhen,,ulhen,initial
1487,209r,N013,#slong,ha|s|t,ha,t,medial
1488,209r,N015,#slong,|s|ein,,ein,initial
1489,209r,N015,#slong,|s|malcz,,malcz,initial
1490,209r,N016,#slong,er|s|ten,er,ten,medial
1491,209r,N016,#slong,|s|o,,o,initial
1492,209r,N017,#slong,|s|piß,,piß,initial
1493,209r,N017,#slong,|s|neid,,neid,initial
1494,209r,N018,#slong,|s|charpfen,,charpfen,initial
1495,209r,N018,#slong,me|s||s|er,me,|s|er,medial
1496,209r,N018,#slong,me|s||s|er,me|s|,er,medial
1497,209r,N018,#slong,|s|ecz,,ecz,initial
1498,209r,N018,#slong,|s|chu|s|,,chu|s|,initial
1499,209r,N018,#slong,|s|chu|s|,|s|chu,,final
1500,209r,N019,#slong,|s|el,,el,initial
1501,209r,N019,#slong,|s|o,,o,initial
1502,209r,N019,#slong,ha|s|tu,ha,tu,medial
1503,209r,N019,#slong,i|s|t,i,t,medial
1504,209r,N023,#slong,|s|piß,,piß,initial
1505,209r,N023,#slong,|s|chaln,,chaln,initial
1506,209r,N024,#slong,|s|o,,o,initial
1507,209r,N024,#slong,|s|y,,y,initial
1508,209r,N024,#slong,|s|ieden-s-,,ieden-s-,initial
1509,209r,N024,#slong,wa|s||s|er,wa,|s|er,medial
1510,209r,N024,#slong,wa|s||s|er,wa|s|,er,medial
1511,209v,N001,#slong,|s|ich|s|t,,ich|s|t,initial
1512,209v,N001,#slong,|s|ich|s|t,|s|ich,t,medial
1513,209v,N001,#slong,|s|y,,y,initial
1514,209v,N001,#slong,|s|ieden,,ieden,initial
1515,209v,N001,#slong,|s|o,,o,initial
1516,209v,N002,#slong,|s|y,,y,initial
1517,209v,N002,#slong,|s|y,,y,initial
1518,209v,N003,#slong,|s|chutt,,chutt,initial
1519,209v,N003,#slong,au|s|ß,au,ß,medial
1520,209v,N005,#slong,|s|,,,initial
1521,209v,N005,#slong,|s|alcz,,alcz,initial
1522,209v,N007,#slong,|s|chal,,chal,initial
1523,209v,N007,#slong,|s|y,,y,initial
1524,209v,N007,#slong,wa|s||s|er,wa,|s|er,medial
1525,209v,N007,#slong,wa|s||s|er,wa|s|,er,medial
1526,209v,N008,#slong,|s|eud-s-,,eud-s-,initial
1527,209v,N008,#slong,|s|y,,y,initial
1528,209v,N009,#slong,|s|y,,y,initial
1529,209v,N009,#slong,|s|chutt,,chutt,initial
1530,209v,N009,#slong,|s|y,,y,initial
1531,209v,N009,#slong,wa|s||s|er,wa,|s|er,medial
1532,209v,N009,#slong,wa|s||s|er,wa|s|,er,medial
1533,209v,N010,#slong,|s|chell,,chell,initial
1534,209v,N010,#slong,|s|y,,y,initial
1535,209v,N010,#slong,|s|neid,,neid,initial
1536,209v,N010,#slong,|s|piß,,piß,initial
1537,209v,N011,#slong,i|s|t,i,t,medial
1538,209v,N011,#slong,|s|toß,,toß,initial
1539,209v,N012,#slong,|s|y,,y,initial
1540,209v,N013,#slong,al|s|o,al,o,medial
1541,209v,N013,#slong,|s|y,,y,initial
1542,209v,N013,#slong,|s|y,,y,initial
1543,209v,N014,#slong,|s|y,,y,initial
1544,209v,N014,#slong,|s|malcz,,malcz,initial
1545,209v,N014,#slong,|s|neid,,neid,initial
1546,209v,N014,#slong,|s|piß,,piß,initial
1547,209v,N015,#slong,|s|y,,y,initial
1548,209v,N017,#slong,|s|o,,o,initial
1549,209v,N018,#slong,|s|emelmel,,emelmel,initial
1550,209v,N018,#slong,|s|lach,,lach,initial
1551,209v,N019,#slong,i|s|t,i,t,medial
1552,209v,N020,#slong,|s|alcz,,alcz,initial
1553,209v,N020,#slong,|s|tup,,tup,initial
1554,209v,N022,#slong,|s|ecz,,ecz,initial
1555,209v,N024,#slong,|s|o,,o,initial
1556,209v,N024,#slong,|s|ich,,ich,initial
1557,210r,N001,#slong,|s|y,,y,initial
1558,210r,N002,#slong,|s|tan,,tan,initial
1559,210r,N003,#slong,hai|s|t,hai,t,medial
1560,210r,N006,#slong,|s|o,,o,initial
1561,210r,N007,#slong,|s|emelmel,,emelmel,initial
1562,210r,N008,#slong,|s|lach,,lach,initial
1563,210r,N008,#slong,|s|y,,y,initial
1564,210r,N008,#slong,wei|s||s|e-s-,wei,|s|e-s-,medial
1565,210r,N008,#slong,wei|s||s|e-s-,wei|s|,e-s-,medial
1566,210r,N009,#slong,i|s|t,i,t,medial
1567,210r,N011,#slong,|s|ecz,,ecz,initial
1568,210r,N013,#slong,hai|s|t,hai,t,medial
1569,210r,N014,#slong,|s|o,,o,initial
1570,210r,N014,#slong,be|s|treich,be,treich,medial
1571,210r,N017,#slong,|s|o,,o,initial
1572,210r,N017,#slong,muo|s|tu,muo,tu,medial
1573,210r,N018,#slong,hau|s|en,hau,en,medial
1574,210r,N018,#slong,muo|s|tu,muo,tu,medial
1575,210r,N019,#slong,e|s||s|en,e,|s|en,medial
1576,210r,N019,#slong,e|s||s|en,e|s|,en,medial
1577,210r,N019,#slong,|s|o,,o,initial
1578,210r,N019,#slong,mag|s|tu,mag,tu,medial
1579,210r,N020,#slong,|s|chon,,chon,initial
1580,210r,N020,#slong,|s|lach,,lach,initial
1581,210r,N021,#slong,hau|s|en,hau,en,medial
1582,210r,N021,#slong,|s|oltu,,oltu,initial
