,folio,line,type,word,pre_text,after_text,position
1142,220r,N012,#snorm,bi-s-,bi,,final
1143,220r,N012,#snorm,da-s-,da,,final
1144,220r,N012,#snorm,e-s-,e,,final
1145,220r,N013,#snorm,da-s-,da,,final
1146,220r,N014,#snorm,Doberi-s-,Doberi,,final
1147,220r,N016,#snorm,doberi-s-,doberi,,final
1148,220r,N018,#snorm,de-s-,de,,final
1149,220r,N018,#snorm,Doberi-s-,Doberi,,final
1150,220r,N019,#snorm,al-s-o,al,o,medial
1151,220r,N019,#snorm,da-s-,da,,final
1152,220r,N020,#snorm,da-s-,da,,final
1153,220r,N020,#snorm,entweri-s-,entweri,,final
1154,220r,N021,#snorm,da-s-,da,,final
1155,220r,N021,#snorm,zeuch-s-,zeuch,,final
1156,220r,N022,#snorm,da-s-,da,,final
1157,220r,N023,#snorm,al-s-,al,,final
1158,220r,N023,#snorm,brait-s-,brait,,final
1159,220r,N023,#snorm,al-s-,al,,final
1160,220v,N004,#snorm,da-s-,da,,final
1161,220v,N004,#snorm,da-s-,da,,final
1162,220v,N004,#snorm,da-s-,da,,final
1163,220v,N005,#snorm,bach-s-,bach,,final
1164,220v,N010,#snorm,al|s|-s-,al|s|,,final
1165,220v,N010,#snorm,|s|neid-s-,|s|neid,,final
1166,220v,N011,#snorm,bach-s-,bach,,final
1167,220v,N012,#snorm,geu-s-,geu,,final
1168,220v,N012,#snorm,gepfeffert-s-,gepfeffert,,final
1169,220v,N013,#snorm,gib-s-,gib,,final
1170,220v,N013,#snorm,da-s-,da,,final
1171,220v,N017,#snorm,da-s-,da,,final
1172,220v,N023,#snorm,da-s-,da,,final
1173,220v,N024,#snorm,bach-s-,bach,,final
1174,221r,N001,#snorm,geu-s-,geu,,final
1175,221r,N002,#snorm,da-s-,da,,final
1176,221r,N002,#snorm,e-s-,e,,final
1177,221r,N003,#snorm,bi-s-,bi,,final
1178,221r,N003,#snorm,e-s-,e,,final
1179,221r,N004,#snorm,e-s-,e,,final
1180,221r,N004,#snorm,gib-s-,gib,,final
1181,221r,N004,#snorm,Da-s-,Da,,final
1182,221r,N007,#snorm,|s|pi-s-,|s|pi,,final
1183,221r,N009,#snorm,blau-s-,blau,,final
1184,221r,N009,#snorm,da-s-,da,,final
1185,221r,N010,#snorm,herau-s-,herau,,final
1186,221r,N012,#snorm,hai-s-,hai,,final
1187,221r,N016,#snorm,e-s-,e,,final
1188,221r,N018,#snorm,|s|pi-s-,|s|pi,,final
1189,221r,N018,#snorm,gib-s-,gib,,final
1190,221v,N002,#snorm,e-s-,e,,final
1191,221v,N002,#snorm,|s|ieden-s-,|s|ieden,,final
1192,221v,N005,#snorm,da-s-,da,,final
1193,221v,N009,#snorm,lau-s-,lau,,final
1194,221v,N009,#snorm,au-s-,au,,final
1195,221v,N012,#snorm,lau-s-,lau,,final
1196,221v,N013,#snorm,iegklich-s-,iegklich,,final
1197,221v,N014,#snorm,geu-s-,geu,,final
1198,221v,N014,#snorm,e-s-,e,,final
1199,221v,N015,#snorm,Hir-s-,Hir,,final
1200,221v,N015,#snorm,greeu-s-,greeu,,final
1201,221v,N016,#snorm,hir-s-,hir,,final
1202,221v,N016,#snorm,greu-s-,greu,,final
1203,221v,N017,#snorm,hir-s-,hir,,final
1204,221v,N017,#snorm,greu-s-,greu,,final
1205,221v,N017,#snorm,da-s-,da,,final
1206,221v,N017,#snorm,e-s-,e,,final
1207,221v,N018,#snorm,au-s-,au,,final
1208,221v,N023,#snorm,hack-s-,hack,,final
1209,221v,N023,#snorm,ful-s-,ful,,final
1210,222r,N001,#snorm,brat-s-,brat,,final
1211,222r,N001,#snorm,gib-s-,gib,,final
1212,222r,N003,#snorm,ke-s-,ke,,final
1213,222r,N003,#snorm,da-s-,da,,final
1214,222r,N005,#snorm,halb-s-,halb,,final
1215,222r,N005,#snorm,la-s-,la,,final
1216,222r,N009,#snorm,da-s-,da,,final
1217,222r,N009,#snorm,e-s-,e,,final
1218,222r,N009,#snorm,aine-s-,aine,,final
1219,222r,N009,#snorm,vinger-s-,vinger,,final
1220,222r,N010,#snorm,al-s-,al,,final
1221,222r,N011,#snorm,e-s-,e,,final
1222,222r,N011,#snorm,geu-s-,geu,,final
1223,222r,N012,#snorm,da-s-,da,,final
1224,222r,N012,#snorm,lau-s-,lau,,final
1225,222r,N012,#snorm,e-s-,e,,final
1226,222r,N012,#snorm,mach-s-,mach,,final
1227,222r,N015,#snorm,e-s-,e,,final
1228,222r,N015,#snorm,e-s-,e,,final
1229,222r,N018,#snorm,-S-eud,,eud,initial
1230,222r,N019,#snorm,al-s-,al,,final
1231,222r,N020,#snorm,da-s-,da,,final
1232,222r,N021,#snorm,geu-s-,geu,,final
1233,222r,N021,#snorm,da-s-,da,,final
1234,222r,N022,#snorm,arbai-s-,arbai,,final
1235,222v,N001,#snorm,geu-s-,geu,,final
1236,222v,N003,#snorm,greu-s-,greu,,final
1237,222v,N003,#snorm,hir-s-,hir,,final
1238,222v,N004,#snorm,greu-s-,greu,,final
1239,222v,N005,#snorm,hir-s-,hir,,final
1240,222v,N007,#snorm,arbai-s-,arbai,,final
1241,222v,N008,#snorm,arbei-s-,arbei,,final
1242,222v,N010,#snorm,da-s-,da,,final
1243,222v,N012,#snorm,la-s-,la,,final
1244,222v,N013,#snorm,al-s-,al,,final
1245,222v,N013,#snorm,al-s-,al,,final
1246,222v,N016,#snorm,arbei-s-,arbei,,final
1247,222v,N019,#snorm,bi-s-,bi,,final
1248,222v,N021,#snorm,anei-s-,anei,,final
1249,222v,N022,#snorm,di-s-en,di,en,medial
1250,223r,N003,#snorm,da-s-,da,,final
1251,223r,N008,#snorm,da-s-,da,,final
1252,223r,N009,#snorm,la-s-,la,,final
1253,223r,N009,#snorm,e-s-,e,,final
1254,223r,N014,#snorm,fa-s-,fa,,final
1255,223r,N014,#snorm,va-s-,va,,final
1256,223r,N016,#snorm,al-s-,al,,final
1257,223r,N017,#snorm,al-s-,al,,final
1258,223r,N018,#snorm,da-s-,da,,final
1259,223r,N018,#snorm,ua-s-,ua,,final
1260,223r,N019,#snorm,e-s-,e,,final
1261,223r,N019,#snorm,brich-s-,brich,,final
1262,223r,N020,#snorm,geu-s-,geu,,final
1263,223r,N020,#snorm,au-s-,au,,final
1264,223r,N022,#snorm,da-s-,da,,final
1265,223r,N023,#snorm,Da-s-,Da,,final
1266,223r,N023,#snorm,e-s-ß,e,ß,medial
1267,223v,N003,#snorm,|s|lach-s-,|s|lach,,final
1268,223v,N005,#snorm,da-s-,da,,final
1269,223v,N005,#snorm,e-s-,e,,final
1270,223v,N006,#snorm,da-s-,da,,final
1271,223v,N006,#snorm,e-s-,e,,final
1272,223v,N007,#snorm,al-s-,al,,final
1273,223v,N007,#snorm,e-s-,e,,final
1274,223v,N007,#snorm,e-s-,e,,final
1275,223v,N008,#snorm,|s|chon-s-,|s|chon,,final
1276,223v,N008,#snorm,da-s-,da,,final
1277,223v,N009,#snorm,wa-s-,wa,,final
1278,223v,N010,#snorm,e-s-,e,,final
1279,223v,N010,#snorm,leg-s-,leg,,final
1280,223v,N011,#snorm,e-s-,e,,final
1281,223v,N011,#snorm,e-s-,e,,final
1282,223v,N014,#snorm,al-s-,al,,final
1283,223v,N015,#snorm,Rei-s-,Rei,,final
1284,223v,N017,#snorm,geu-s-,geu,,final
1285,223v,N018,#snorm,da-s-,da,,final
1286,223v,N018,#snorm,e-s-,e,,final
1287,223v,N018,#snorm,ain-s-,ain,,final
1288,223v,N019,#snorm,e-s-,e,,final
1289,223v,N019,#snorm,da-s-,da,,final
1290,223v,N021,#snorm,lau-s-,lau,,final
1291,223v,N021,#snorm,-S-o,,o,initial
1292,223v,N022,#snorm,geu-s-,geu,,final
1293,223v,N023,#snorm,da-s-,da,,final
1294,223v,N024,#snorm,al-s-,al,,final
1295,224r,N001,#snorm,-S-o,,o,initial
1296,224r,N002,#snorm,al-s-,al,,final
1297,224r,N002,#snorm,da-s-,da,,final
1298,224r,N003,#snorm,herte-s-,herte,,final
1299,224r,N005,#snorm,|s|elczen-s-,|s|elczen,,final
1300,224r,N006,#snorm,e-s-,e,,final
1301,224r,N007,#snorm,e-s-,e,,final
1302,224r,N009,#snorm,leg-s-,leg,,final
1303,224r,N009,#snorm,|s|iedende-s-,|s|iedende,,final
1304,224r,N010,#snorm,gib-s-,gib,,final
1305,224r,N017,#snorm,da-s-,da,,final
1306,224r,N020,#snorm,e-s-,e,,final
1307,224r,N020,#snorm,e-s-,e,,final
